Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,34453,20849,37816,38832,41463,21025,83182,63564,50478,89683,70778,63357
  └─ Sales Growth %,57.41%,-39.48%,81.38%,2.69%,6.77%,-49.29%,295.63%,-23.58%,-20.59%,77.67%,-21.08%,-10.49%
Expenses,32798,19008,36010,37062,40922,21344,83572,65728,52235,90580,69321,62050
  └─ Manufacturing Cost %,88%,4%,86%,84%,87%,76%,94%,93%,89%,94%,91%,88%
  └─ Employee Cost %,2%,0%,2%,2%,2%,5%,1%,2%,3%,2%,3%,3%
  └─ Other Cost %,5%,88%,7%,9%,10%,20%,5%,9%,11%,6%,5%,6%
Operating Profit,1655,1842,1806,1771,541,-319,-390,-2163,-1757,-897,1457,1307
OPM %,5%,9%,5%,5%,1%,-2%,-0%,-3%,-3%,-1%,2%,2%
Other Income,43,0,130,132,813,1578,1669,3191,2925,2039,258,397
  └─ Exceptional items,0,0,0,0,222,0,0,0,0,724,0,0
  └─ Other income normal,43,0,130,132,591,1578,1669,3191,2925,1315,258,397
Interest,17,0,15,20,23,0,0,0,0,0,0,0
Depreciation,40,0,58,44,57,61,60,67,84,113,134,145
Profit before tax,1642,1842,1863,1839,1274,1198,1219,961,1085,1028,1582,1559
Tax %,0%,10%,10%,12%,11%,11%,22%,21%,25%,17%,25%,-3%
Net Profit,1640,1650,1682,1619,1139,1067,956,759,813,851,1186,1608
  └─ Exceptional items AT,0,0,0,0,199,0,0,0,0,598,0,0
  └─ Profit excl Excep,1640,1650,1682,1619,940,1067,956,759,813,253,1186,1608
  └─ Profit for PE,1640,1650,1682,1619,940,1067,956,759,813,253,1186,1608
  └─ Profit for EPS,1640,1650,1682,1619,1139,1067,956,759,813,851,1186,1608
  └─ Profit Growth %,5%,1%,2%,-4%,-42%,13%,-10%,-21%,7%,-69%,369%,36%
EPS in Rs,11.46,11.52,11.72,11.28,7.93,7.43,6.66,5.28,5.65,5.90,8.20,11.09
Dividend Payout %,51%,73%,63%,59%,40%,11%,30%,10%,11%,10%,10%,15%
