Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1201,1389,2457,2842,2984,4400,6448,10697,12192,17691,38860,48873
  └─ Sales Growth %,9.84%,15.66%,76.84%,15.65%,5.03%,47.43%,46.55%,65.89%,13.98%,45.10%,119.66%,25.77%
Expenses,1169,1340,2365,2729,2848,4172,6156,10313,11673,16986,37345,47006
  └─ Material Cost %,90%,87%,89%,88%,87%,88%,89%,91%,90%,91%,92%,93%
    └─ Raw material cost,1095,1228,2206,2545,2595,3913,5753,9890,11015,16142,36100,45460
    └─ Change in inventory,-11,-16,-26,-35,15,-53,16,-110,6,-103,-267,-183
  └─ Manufacturing Cost %,3%,3%,4%,4%,4%,3%,3%,2%,2%,3%,2%,0%
  └─ Employee Cost %,3%,4%,3%,3%,3%,3%,2%,2%,2%,2%,1%,1%
  └─ Other Cost %,1%,2%,1%,1%,2%,1%,1%,1%,1%,1%,1%,2%
Operating Profit,32,49,92,113,136,228,292,384,519,705,1515,1867
OPM %,3%,4%,4%,4%,5%,5%,5%,4%,4%,4%,4%,4%
Other Income,2,23,1,4,6,5,1,4,4,32,497,734
  └─ Exceptional items,0,9,-1,-0,0,-0,0,1,-2,-1,463,0
  └─ Other income normal,2,13,1,4,5,5,1,3,6,32,35,734
Interest,10,13,16,13,26,39,33,49,64,81,162,137
Depreciation,7,8,11,15,22,37,44,84,115,162,281,393
Profit before tax,17,51,66,88,94,157,217,255,345,494,1570,2071
Tax %,24%,16%,28%,31%,32%,23%,26%,25%,26%,24%,21%,21%
Net Profit,13,43,48,61,63,120,160,190,255,375,1233,1644
  └─ Profit from Associates,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-1,0,0,0,0,0,0,-0,0,-7,-137,-206
  └─ Exceptional items AT,0,8,-0,-0,0,-0,0,0,-2,-1,363,0
  └─ Profit excl Excep,13,35,48,61,63,121,160,190,257,376,870,1644
  └─ Profit for PE,12,35,48,61,63,121,160,190,257,368,773,1439
  └─ Profit for EPS,12,43,48,61,63,120,160,190,256,368,1096,1439
  └─ Profit Growth %,-15%,198%,37%,27%,3%,91%,32%,19%,36%,43%,110%,86%
EPS in Rs,7.65,27.46,8.66,10.76,11.19,20.81,27.28,32.05,42.90,61.47,181.87,236.61
Dividend Payout %,3%,9%,14%,4%,4%,4%,4%,6%,7%,8%,4%,4%
