Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4561,4112,3882,2066,2488,2154,2097,2688,3268,3225,3474,3691
  └─ Sales Growth %,11.96%,-9.84%,-5.60%,-46.79%,20.45%,-13.44%,-2.63%,28.17%,21.57%,-1.30%,7.72%,6.24%
Expenses,3845,3771,3493,2253,2512,1922,1814,2304,2754,2627,2877,2986
  └─ Material Cost %,36%,48%,47%,62%,61%,57%,56%,55%,55%,51%,50%,51%
    └─ Raw material cost,1699,1760,1792,1289,1593,1158,1161,1545,1819,1652,1823,1757
    └─ Change in inventory,-66,201,42,-10,-81,67,10,-58,-13,-18,-73,110
  └─ Manufacturing Cost %,29%,24%,23%,9%,8%,10%,9%,9%,9%,9%,9%,0%
  └─ Employee Cost %,9%,9%,10%,12%,11%,14%,14%,12%,11%,13%,14%,12%
  └─ Other Cost %,11%,11%,10%,27%,21%,9%,8%,9%,9%,9%,10%,18%
Operating Profit,717,341,389,-188,-24,232,284,384,513,599,597,705
OPM %,16%,8%,10%,-9%,-1%,11%,14%,14%,16%,19%,17%,19%
Other Income,-63,32,120,77,17,537,24,75,40,53,57,46
  └─ Exceptional items,-100,-0,37,34,-4,499,-4,32,1,0,2,-42
  └─ Other income normal,37,32,83,43,21,37,28,43,39,52,56,87
Interest,522,547,564,92,114,74,57,42,30,25,30,20
Depreciation,418,308,300,60,61,64,68,70,67,77,98,116
Profit before tax,-287,-481,-355,-264,-181,630,183,346,455,550,527,615
Tax %,-12%,-11%,1%,2%,-126%,33%,20%,16%,23%,23%,23%,24%
Net Profit,-251,-428,-358,-268,49,421,152,291,351,424,406,466
  └─ Profit from Associates,0,-2,2,1,3,0,5,0,0,0,0,0
  └─ Minority share,-2,-1,-1,-3,-1,-2,-2,-0,-0,-0,1,-0
  └─ Exceptional items AT,-95,-0,37,34,-3,11,1,27,1,0,1,-38
  └─ Profit excl Excep,-156,-428,-395,-302,53,410,151,264,350,424,405,504
  └─ Profit for PE,-158,-429,-396,-305,51,408,149,264,349,424,406,504
  └─ Profit for EPS,-253,-430,-359,-271,48,419,150,291,350,424,407,466
  └─ Profit Growth %,-1538%,-172%,8%,23%,117%,695%,-63%,77%,32%,21%,-4%,24%
EPS in Rs,-8.31,-14.10,-11.78,-8.90,1.57,13.74,4.91,9.56,11.49,13.91,13.37,15.29
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,21%,22%,20%,22%,25%
