Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,19913,18149,17620,16772,16525,17068,17100,16725,17838,20969,23109,24803
  └─ Sales Growth %,12.41%,-8.86%,-2.91%,-4.81%,-1.47%,3.29%,0.19%,-2.20%,6.66%,17.55%,10.20%,7.33%
Expenses,16919,15714,15214,14359,13780,13779,12840,12498,13520,16739,18540,19980
  └─ Manufacturing Cost %,60%,61%,59%,56%,53%,53%,50%,49%,48%,50%,53%,0%
  └─ Employee Cost %,14%,15%,16%,18%,18%,18%,18%,18%,20%,21%,20%,20%
  └─ Other Cost %,10%,11%,11%,11%,12%,10%,8%,7%,8%,8%,8%,61%
Operating Profit,2994,2434,2406,2412,2745,3289,4261,4227,4318,4230,4569,4822
OPM %,15%,13%,14%,14%,17%,19%,25%,25%,24%,20%,20%,19%
Other Income,291,82,1294,-116,62,-321,82,338,440,47,1033,162
  └─ Exceptional items,57,-314,-1051,-375,10,-379,-29,12,82,-226,908,-140
  └─ Other income normal,234,397,2345,259,52,58,111,326,357,273,125,302
Interest,751,409,367,344,397,471,420,360,432,644,729,762
Depreciation,2161,1864,1866,1906,2068,2358,2314,2205,2262,2470,2592,2827
Profit before tax,373,243,1467,46,343,140,1609,2000,2063,1163,2281,1396
Tax %,99%,96%,16%,778%,80%,162%,22%,26%,14%,18%,21%,31%
Net Profit,3,10,1235,-326,-80,-85,1252,1485,1801,970,1837,997
  └─ Profit from Associates,0,0,5,-16,-150,2,-2,7,34,20,43,33
  └─ Minority share,-2,-2,-3,-3,-2,-1,-1,-3,-5,-1,-0,5
  └─ Exceptional items AT,-16,-14,-857,2990,0,527,-21,9,65,-109,510,-98
  └─ Profit excl Excep,19,24,2093,-3316,-81,-612,1272,1476,1736,1079,1327,1095
  └─ Profit for PE,8,20,2088,-3319,-83,-613,1271,1473,1731,1077,1326,1100
  └─ Profit for EPS,1,9,1233,-329,-82,-86,1251,1482,1796,968,1836,1002
  └─ Profit Growth %,-90%,147%,10398%,-259%,98%,-642%,307%,16%,18%,-38%,23%,-17%
EPS in Rs,0.05,0.30,43.26,-11.53,-2.89,-3.02,43.88,51.99,63.02,33.98,64.43,35.14
Dividend Payout %,12151%,1412%,14%,-39%,-156%,-133%,32%,40%,33%,49%,39%,50%
