Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1753,1775,833,794,622,334,1148,1278,1831,2654,2739,5237
  └─ Sales Growth %,62%,1%,-53%,-5%,-22%,-46%,243%,11%,43%,45%,3%,91%
Expenses,1483,1535,794,790,626,380,1026,1176,1653,2401,2362,4682
  └─ Material Cost %,15%,22%,34%,39%,42%,46%,25%,26%,24%,18%,17%,27%
    └─ Raw material cost,241,459,286,294,264,143,340,431,543,452,627,1297
    └─ Change in inventory,24,-72,-4,20,-5,10,-49,-98,-109,35,-155,95
  └─ Manufacturing Cost %,15%,6%,4%,14%,15%,24%,14%,17%,15%,11%,12%,0%
  └─ Employee Cost %,4%,4%,9%,9%,10%,12%,7%,8%,6%,5%,6%,3%
  └─ Other Cost %,50%,54%,48%,37%,34%,32%,42%,41%,46%,57%,51%,60%
Operating Profit,270,240,39,4,-4,-45,122,102,178,252,377,555
OPM %,15%,14%,5%,1%,-1%,-14%,11%,8%,10%,10%,14%,11%
Other Income,-225,24,25,20,-265,487,93,112,102,211,101,140
  └─ Exceptional items,-231,16,-3,-14,-291,462,21,17,-2,100,1,-5
  └─ Other income normal,6,8,28,35,27,25,72,95,104,111,100,145
Interest,20,22,17,19,20,31,60,58,68,76,96,118
Depreciation,35,44,48,39,33,28,45,58,73,79,78,133
Profit before tax,-9,198,-1,-33,-322,382,110,98,139,309,304,445
Tax %,315%,23%,1502%,36%,2%,-0%,21%,12%,21%,9%,5%,6%
Net Profit,-36,162,-19,-45,-327,383,87,87,110,282,289,416
  └─ Profit from Associates,3,9,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,-4,4,0,-0,7,5,7,-15
  └─ Exceptional items AT,-201,12,46,-7,-285,461,20,15,-2,88,1,-4
  └─ Profit excl Excep,165,150,-65,-38,-42,-78,68,72,111,194,288,421
  └─ Profit for PE,165,150,-65,-38,-46,-73,68,72,119,199,295,406
  └─ Profit for EPS,-36,162,-19,-45,-331,388,87,87,117,287,296,401
  └─ Profit Growth %,-5%,-9%,-143%,42%,-22%,-59%,192%,6%,66%,68%,48%,38%
EPS in Rs,-4.19,18.66,-2.17,-5.19,-38.05,44.57,10.06,9.46,12.79,31.37,30.97,42.02
Dividend Payout %,0%,0%,0%,0%,0%,0%,5%,5%,0%,0%,3%,0%
