Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1276,1449,1580,1916,2462,2237,2516,3948,6918,6070,7540,9838
  └─ Sales Growth %,18.90%,13.50%,9.07%,21.27%,28.47%,-9.11%,12.44%,56.92%,75.26%,-12.27%,24.23%,30.47%
Expenses,1022,1144,1256,1505,1960,1803,2001,3199,5582,4588,5514,7216
  └─ Material Cost %,56.93%,60.52%,57.37%,55.51%,56.91%,54.31%,53.54%,58.96%,62.77%,52.66%,51.82%,49.74%
    └─ Raw material cost,761,871,924,1101,1391,1257,1384,2367,4380,3113,3933,5072
    └─ Change in inventory,-34,5,-17,-37,10,-42,-38,-40,-37,84,-26,-178
  └─ Manufacturing Cost %,6.01%,2.72%,2.89%,2.77%,2.68%,3.02%,2.69%,2.27%,1.86%,2.39%,2.54%,0.00%
  └─ Employee Cost %,6.81%,6.63%,7.20%,7.44%,7.50%,9.25%,9.18%,7.35%,5.11%,7.15%,7.97%,8.59%
  └─ Other Cost %,10.34%,9.12%,12.03%,12.81%,12.52%,14.02%,14.14%,12.47%,10.96%,13.38%,10.80%,15.02%
Operating Profit,254,304,324,412,502,434,515,748,1336,1482,2026,2622
OPM %,20%,21%,20%,21%,20%,19%,20%,19%,19%,24%,27%,27%
Other Income,-2,13,13,12,9,41,21,19,-16,-68,10,128
  └─ Exceptional items,-10,2,5,2,-4,0,1,-1,-45,-111,-66,0
  └─ Other income normal,8,11,8,10,13,41,21,20,28,43,76,128
Interest,18,20,27,33,50,55,45,50,90,109,116,134
Depreciation,31,33,39,51,59,85,94,109,128,143,182,251
Profit before tax,203,264,271,340,402,336,397,607,1102,1161,1739,2365
Tax %,23%,33%,28%,31%,31%,17%,27%,25%,26%,25%,26%,27%
Net Profit,156,178,195,234,277,279,288,455,811,875,1288,1737
  └─ Minority share,-9,-14,-8,-13,-15,-11,-12,-14,-54,-39,-78,-59
  └─ Exceptional items AT,-8,1,4,2,-3,0,0,-1,-32,-82,-49,0
  └─ Profit excl Excep,164,176,191,232,279,279,288,456,843,957,1337,1737
  └─ Profit for PE,155,162,183,219,264,267,276,442,787,914,1255,1678
  └─ Profit for EPS,147,164,187,221,262,267,276,441,757,836,1209,1678
  └─ Profit Growth %,24%,5%,13%,20%,21%,1%,3%,60%,78%,16%,37%,34%
EPS in Rs,16.29,18.08,20.61,24.37,28.91,29.55,30.54,48.77,83.68,92.38,133.65,185.38
Dividend Payout %,21%,25%,24%,25%,24%,20%,20%,15%,10%,9%,7%,6%
