Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,44915,45799,44473,46056,52906,78895,74314,73385,94503,118379,127945,134298
  └─ Sales Growth %,11.00%,1.97%,-2.89%,3.56%,14.87%,49.12%,-5.81%,-1.25%,28.78%,25.27%,8.08%,4.97%
Interest,30547,32107,29596,29160,32506,50040,43201,38815,49942,69899,78265,81860
Expenses,13466,25391,19250,26093,25815,40583,38636,37518,38239,44387,45533,48058
  └─ Manufacturing Cost %,1.07%,1.20%,1.41%,1.64%,1.77%,1.45%,1.52%,1.38%,1.11%,0.92%,0.91%,1.07%
  └─ Employee Cost %,9.97%,11.36%,11.00%,10.65%,10.28%,12.78%,16.14%,17.24%,15.19%,14.34%,14.01%,12.82%
  └─ Other Cost %,18.94%,42.88%,30.88%,44.36%,36.74%,37.21%,34.33%,32.51%,24.16%,22.23%,20.68%,21.89%
Financing Profit,902,-11700,-4372,-9197,-5414,-11728,-7523,-2948,6321,4093,4147,4381
Financing Margin %,2%,-26%,-10%,-20%,-10%,-15%,-10%,-4%,7%,3%,3%,3%
Other Income,5449,5992,7937,7992,7887,12191,15254,14395,16275,23399,24939,22527
  └─ Exceptional items,-0,2,78,90,15,4,271,4,14,6,40,12
  └─ Other income normal,5449,5990,7859,7903,7872,12188,14982,14390,16261,23393,24900,22515
Depreciation,368,525,540,901,948,1697,1357,1438,2032,1694,1467,1963
Profit before tax,5983,-6233,3024,-2106,1525,-1234,6373,10008,20565,25799,27619,24945
Tax %,36%,-19%,41%,-9%,29%,-176%,77%,23%,29%,29%,26%,22%
Net Profit,3950,-5033,1855,-1836,1166,981,1620,7933,15005,18869,20865,20070
  └─ Profit from Associates,118,20,78,76,79,39,166,233,317,459,406,593
  └─ Minority share,-39,-35,-40,-51,-66,-53,-73,-83,-100,-101,-149,-224
  └─ Exceptional items AT,-0,2,78,90,15,4,271,4,14,6,40,12
  └─ Profit excl Excep,3950,-5035,1777,-1925,1151,977,1349,7929,14991,18863,20826,20058
  └─ Profit for PE,3912,-5070,1739,-1977,1086,924,1289,7846,14891,18761,20677,19835
  └─ Profit for EPS,3912,-5068,1815,-1887,1100,928,1548,7850,14905,18767,20716,19846
  └─ Profit Growth %,-22%,-230%,134%,-214%,155%,-15%,39%,509%,90%,26%,10%,-4%
EPS in Rs,17.69,-21.99,7.88,-7.13,4.16,2.01,2.99,15.18,28.82,36.29,40.06,38.38
Dividend Payout %,18%,0%,15%,0%,0%,0%,0%,19%,19%,21%,21%,22%
