Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,13615,14271,15062,16825,19240,20211,21713,29101,34489,35495,33906,35584
  └─ Sales Growth %,11.41%,4.82%,5.54%,11.70%,14.36%,5.05%,7.43%,34.03%,18.51%,2.92%,-4.48%,4.95%
Expenses,11372,11546,12068,13621,15475,16049,16857,24298,28229,27910,27899,28888
  └─ Material Cost %,49%,47%,46%,49%,50%,48%,48%,54%,54%,50%,51%,56%
    └─ Raw material cost,6875,6570,7453,8128,9974,9982,10426,17123,18986,17411,17505,19398
    └─ Change in inventory,-148,199,-529,142,-293,-239,-92,-1325,-310,364,-205,604
  └─ Manufacturing Cost %,12%,12%,12%,11%,10%,10%,10%,10%,9%,8%,8%,0%
  └─ Employee Cost %,7%,7%,7%,7%,6%,7%,7%,6%,6%,7%,8%,8%
  └─ Other Cost %,15%,15%,16%,14%,13%,14%,13%,13%,13%,14%,15%,17%
Operating Profit,2243,2725,2994,3204,3765,4162,4856,4804,6260,7585,6006,6696
OPM %,16%,19%,20%,19%,20%,21%,22%,17%,18%,21%,18%,19%
Other Income,142,213,338,336,274,350,332,296,431,821,350,732
  └─ Exceptional items,7,20,1,0,14,9,18,-71,-37,2,-360,-158
  └─ Other income normal,135,194,337,336,260,341,313,367,469,819,710,889
Interest,42,49,37,41,110,102,92,95,144,205,227,195
Depreciation,266,276,335,360,622,780,791,816,858,853,1026,1229
Profit before tax,2077,2614,2960,3138,3306,3629,4304,4188,5689,7348,5103,6003
Tax %,31%,32%,32%,33%,33%,24%,26%,26%,26%,24%,27%,27%
Net Profit,1427,1803,2016,2098,2208,2774,3207,3085,4195,5558,3710,4395
  └─ Profit from Associates,0,33,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-32,-58,-77,-59,-52,-69,-67,-54,-89,-97,-42,-69
  └─ Exceptional items AT,5,13,1,0,9,10,14,-52,-27,2,-261,-115
  └─ Profit excl Excep,1423,1789,2015,2097,2199,2764,3193,3136,4223,5556,3970,4510
  └─ Profit for PE,1391,1732,1939,2039,2147,2695,3126,3081,4133,5459,3925,4439
  └─ Profit for EPS,1395,1745,1939,2039,2156,2705,3139,3031,4106,5460,3667,4325
  └─ Profit Growth %,15%,25%,12%,5%,5%,26%,16%,-1%,34%,32%,-28%,13%
EPS in Rs,14.54,18.19,20.22,21.26,22.48,28.20,32.73,31.59,42.81,56.92,38.23,45.09
Dividend Payout %,42%,41%,51%,41%,47%,43%,55%,61%,60%,58%,65%,61%
