Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,109,102,51,29,16,52,-15,-78,-516,1701,1207,2921
  └─ Profit from operations,51,44,39,43,36,44,22,116,-369,1775,2012,6343
  └─ Receivables,-71,-12,-10,-29,13,15,1,-17,0,0,0,0
  └─ Inventory,-11,-1,-26,-21,48,-10,-16,-51,-103,39,-201,-586
  └─ Payables,137,71,65,39,-102,-3,-26,-20,0,0,0,0
  └─ Loans Advances,0,0,-17,-6,8,0,0,0,0,0,0,0
  └─ Operating borrowings,0,0,0,0,0,15,-8,-10,0,0,0,0
  └─ Other WC items,0,0,0,3,13,-10,12,-96,-42,115,-112,-1661
  └─ Working capital changes,55,58,12,-13,-20,8,-37,-194,-145,154,-313,-2247
  └─ Direct taxes,-0,0,0,0,0,0,-0,-0,-3,-227,-492,-1175
  └─ Exceptional CF items,3,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-82,-88,-24,-5,-6,-34,-62,-57,-612,-1725,-3976,-9474
  └─ Fixed assets purchased,-83,-89,-42,-6,-7,-30,-19,-56,-101,-750,-3610,-9962
  └─ Fixed assets sold,0,0,3,0,0,0,0,0,0,0,0,0
  └─ Capital WIP,0,0,0,0,0,-6,-42,-1,-287,-970,0,0
  └─ Investments purchased,0,0,0,0,0,0,0,0,-0,0,0,-288
  └─ Investments sold,0,0,15,0,0,0,0,0,0,20,0,0
  └─ Interest received,1,0,0,2,1,0,0,0,0,0,0,0
  └─ Dividends received,0,0,0,0,0,0,0,1,5,23,49,137
  └─ Invest in subsidiaries,0,0,0,0,0,0,0,0,0,-0,-0,-617
  └─ Other investing items,0,0,0,0,0,1,-1,-0,-229,-48,-415,1255
Cash from Financing Activity,-20,-17,-25,-21,-15,-6,66,149,1143,-1,2808,8633
  └─ Proceeds from shares,0,0,0,0,0,1,22,202,1293,0,2141,1770
  └─ Redemption of debentures,0,0,0,0,0,0,0,0,-2,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,0,20,43,75,0,0,746,6134
  └─ Repayment of borrowings,-13,-8,-17,0,0,-16,-8,-118,-75,0,0,0
  └─ Interest paid fin,-6,-9,-7,-15,-8,-10,-8,-10,-66,-1,-27,-510
  └─ Dividends paid,0,0,0,0,0,0,0,0,-22,0,-52,-52
  └─ Other financing items,0,0,0,-6,-6,0,16,0,16,0,0,1292
Net Cash Flow,7,-3,3,4,-4,12,-11,13,14,-25,39,2080
  └─ Free Cash Flow,26,14,12,23,10,16,-77,-136,-905,-20,-2404,-7040
  └─ CFO/OP,214%,299%,230%,107%,78%,244%,-137%,-54%,-63%,111%,87%,66%
