Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,69,90,77,69,149,259,287,237,92,246,380,226
  └─ Profit from operations,101,92,101,129,163,284,352,347,333,293,404,467
  └─ Receivables,1,-2,-1,-5,-7,-19,22,-53,-65,-76,-65,7
  └─ Inventory,2,2,-8,-3,0,-59,-72,3,-96,-10,-40,-75
  └─ Payables,0,13,2,10,85,90,-43,-75,-53,48,51,-54
  └─ Loans Advances,-23,0,-15,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-1,-1,6,-50,-29,-35,27,18,-26,-6,27,-89
  └─ Working capital changes,-21,12,-15,-48,49,-23,-66,-106,-240,-44,-27,-211
  └─ Direct taxes,-11,-14,-9,-12,-63,-2,0,-4,-1,-3,3,-30
Cash from Investing Activity,29,-28,-72,-59,-4092,-17,-10,-59,-85,-178,-207,-2910
  └─ Fixed assets purchased,-4,-4,-31,-8,-17,-25,-20,-75,-45,-28,-66,-102
  └─ Fixed assets sold,7,0,0,0,0,0,2,1,1,2,1,1
  └─ Investments purchased,0,0,-0,-118,-4643,0,0,0,-41,-5,-369,0
  └─ Investments sold,0,-93,64,1,120,5,2,1,0,0,51,35
  └─ Interest received,27,31,31,31,20,5,7,9,3,11,3,1
  └─ Invest in subsidiaries,0,0,0,0,0,0,0,0,0,0,0,-2850
  └─ Other investing items,0,38,-137,35,427,-3,-2,5,-2,-157,173,4
Cash from Financing Activity,-27,-58,-6,-2,4052,-260,-216,-234,-138,-26,-186,2698
  └─ Proceeds from shares,0,0,0,0,1519,0,987,0,0,0,0,0
  └─ Redemption of debentures,0,0,0,0,0,0,-132,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,25,0,44,0,531,19,161,94,0,2890
  └─ Repayment of borrowings,0,0,0,0,0,-50,-1500,-188,-250,-62,-139,-60
  └─ Interest paid fin,-0,-0,-1,0,-30,-140,-101,-32,-16,-24,-14,-87
  └─ Dividends paid,-23,-48,-25,-2,-31,-58,-0,-32,-32,-32,-32,-38
  └─ Financial liabilities,0,0,0,0,0,0,-0,-1,-2,-2,-2,-6
  └─ Other financing items,-4,-10,-5,-0,2550,-12,0,0,0,0,0,0
Net Cash Flow,71,4,-1,8,109,-18,60,-56,-132,43,-13,15
  └─ Free Cash Flow,72,86,46,61,132,235,269,162,47,220,315,126
  └─ CFO/OP,80%,114%,86%,64%,115%,81%,83%,70%,28%,81%,99%,50%
