Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,108,167,49,183,60,765,1002,824,650,874,625,539
  └─ Profit from operations,140,169,142,212,429,1072,1280,1642,1318,1216,1120,1000
  └─ Receivables,-19,-4,-45,-53,-162,-40,-162,-386,-194,13,18,-221
  └─ Inventory,25,-16,-33,-158,-85,16,13,-198,-307,133,-160,64
  └─ Payables,-32,20,33,266,-19,-113,70,87,163,-115,-36,6
  └─ Loans Advances,12,-9,0,0,-0,0,0,0,0,0,0,0
  └─ Other WC items,-5,26,-32,-56,-46,27,37,32,-71,-108,-101,-121
  └─ Working capital changes,-18,17,-77,-1,-312,-109,-41,-464,-409,-76,-280,-273
  └─ Direct taxes,-14,-19,-16,-28,-56,-198,-236,-353,-260,-266,-215,-189
Cash from Investing Activity,-89,-169,-353,-525,-163,-428,-396,-424,-276,-717,-1489,-669
  └─ Fixed assets purchased,-106,-87,-296,-622,-256,-417,-215,-187,-361,-768,-1136,-1198
  └─ Fixed assets sold,16,0,55,1,2,1,1,1,1,3,17,1
  └─ Investments purchased,2,-271,-714,-297,-108,-221,-185,-240,0,0,-364,0
  └─ Investments sold,-2,187,684,387,138,221,0,0,82,289,0,329
  └─ Interest received,1,0,1,2,2,2,3,2,2,4,34,17
  └─ Dividends received,0,1,0,0,0,0,0,0,0,0,0,0
  └─ Invest in subsidiaries,-0,0,0,0,0,0,0,0,0,0,0,-14
  └─ Issue of shares on acq,0,0,-16,0,0,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,0,0,-27,-42,0
  └─ Other investing items,0,0,-66,4,60,-14,0,0,-1,-218,2,197
Cash from Financing Activity,-22,4,305,345,96,-338,-599,-386,-359,44,806,193
  └─ Proceeds from shares,0,81,146,146,0,0,0,0,0,0,10,0
  └─ Proceeds from borrowings,42,32,301,476,381,25,48,54,0,217,928,350
  └─ Repayment of borrowings,-55,-75,-85,-213,-178,-134,-573,-335,-252,-54,0,0
  └─ Proceeds from deposits,0,0,0,0,0,0,4,6,17,0,0,0
  └─ Interest paid fin,-37,-37,-34,-45,-84,-115,-75,-34,-25,-12,-24,-46
  └─ Dividends paid,-10,-10,-14,-16,-21,-106,-0,-75,-95,-102,-102,-102
  └─ Financial liabilities,0,0,0,0,0,-2,-3,-2,-3,-4,-6,-8
  └─ Other financing items,39,14,-10,-3,-2,-6,0,0,0,-0,-0,0
Net Cash Flow,-3,2,1,4,-6,-1,7,14,15,200,-59,64
  └─ Free Cash Flow,18,81,-192,-438,-194,349,788,638,290,110,-494,-658
  └─ CFO/OP,87%,110%,47%,103%,28%,93%,99%,73%,70%,101%,77%,74%
