Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,150,151,188,-1,262,476,432,332,739,439,867,793
  └─ Profit from operations,213,279,300,287,427,583,899,734,925,876,1004,1175
  └─ Receivables,-52,-22,-52,-201,-68,-39,-36,-131,-0,-31,36,145
  └─ Inventory,-50,-45,-15,-11,-104,-54,-346,-184,-135,-141,-21,-139
  └─ Payables,72,-1,50,66,71,102,153,74,109,-4,4,-166
  └─ Loans Advances,0,-12,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,0,0,-34,-85,26,4,-46,-16,16,-71,-13,19
  └─ Working capital changes,-31,-80,-52,-230,-76,13,-275,-257,-10,-246,6,-142
  └─ Direct taxes,-32,-48,-60,-58,-88,-119,-191,-145,-176,-190,-144,-240
Cash from Investing Activity,-146,-162,-326,-462,-270,-160,-277,-379,-192,-358,-689,-773
  └─ Fixed assets purchased,-148,-162,-317,-446,-279,-184,-271,-398,-411,-381,-572,-558
  └─ Fixed assets sold,1,1,1,0,1,0,0,1,0,2,2,4
  └─ Investments purchased,0,0,0,-19,0,0,-0,0,0,0,0,-327
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,32
  └─ Interest received,2,5,4,3,7,3,15,12,5,3,4,6
  └─ Invest in subsidiaries,0,-5,-13,0,0,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,112,110,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Other investing items,-0,0,-1,-0,2,-92,-131,5,214,19,-123,71
Cash from Financing Activity,19,86,56,529,-17,-213,-299,190,-440,8,-93,379
  └─ Proceeds from shares,1,106,83,293,1,0,4,4,3,3,5,667
  └─ Proceeds from borrowings,60,0,87,46,113,0,30,349,46,1970,2401,1
  └─ Repayment of borrowings,-26,0,0,0,-73,-153,-102,-95,-93,-1816,-2341,-111
  └─ Interest paid fin,-32,-37,-32,-31,-28,-27,-26,-24,-53,-103,-103,-120
  └─ Dividends paid,-8,-23,-22,-29,-31,-31,-25,-37,-19,-36,-36,-36
  └─ Financial liabilities,0,0,0,0,0,-2,-3,-5,-13,-11,-18,-21
  └─ Other financing items,24,40,-60,250,0,0,-177,0,-311,0,0,0
Net Cash Flow,24,75,-82,66,-25,103,-144,143,107,90,85,399
  └─ Free Cash Flow,3,-10,-127,-447,-17,292,161,-65,328,61,297,239
  └─ CFO/OP,87%,72%,83%,21%,91%,113%,73%,66%,100%,73%,107%,87%
