Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-84,-34,-175,4,10,40,27,-103,96,-47,363
  └─ Profit from operations,52,68,88,179,171,139,160,170,323,534,408
  └─ Receivables,-192,-160,-320,-270,-36,48,37,-337,-208,-430,80
  └─ Inventory,-46,121,-59,-159,-87,228,-52,-315,-47,-128,-16
  └─ Payables,100,-48,130,278,130,-365,-97,384,17,23,-51
  └─ Working capital changes,-138,-87,-249,-151,6,-89,-111,-268,-238,-536,13
  └─ Direct taxes,1,-15,-14,-24,-17,-9,-22,-5,12,-44,-56
  └─ Other operating items,0,0,0,0,-150,0,0,0,0,0,-3
Cash from Investing Activity,77,40,161,38,-101,-21,18,-73,-633,-96,-231
  └─ Fixed assets purchased,-24,-60,-29,-62,-79,-8,-16,-53,-82,-533,-167
  └─ Investments purchased,0,0,0,0,0,0,0,-21,-299,0,-88
  └─ Investments sold,86,78,164,116,38,1,74,0,0,162,0
  └─ Investment income,1,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,7,13,2,6,1,0,0,22,15,16,10
  └─ Dividends received,0,1,0,0,1,0,2,1,0,0,0
  └─ Inter corporate deposits,-34,34,0,0,0,0,0,0,0,0,0
  └─ Other investing items,40,-25,24,-23,-62,-14,-42,-23,-267,258,14
Cash from Financing Activity,18,-15,18,-47,96,-13,-12,151,533,172,-101
  └─ Proceeds from shares,1,1,2,1,0,79,161,0,8,0,143
  └─ Proceeds from borrowings,12,42,88,29,200,30,12,273,78,296,0
  └─ Repayment of borrowings,56,-7,0,0,0,-19,-81,0,-431,0,-52
  └─ Interest paid fin,-44,-44,-65,-70,-94,-100,-101,-118,-138,-137,-123
  └─ Dividends paid,-5,-5,-5,-6,-8,-2,-3,-3,-5,-20,-30
  └─ Financial liabilities,0,0,0,0,0,0,0,-0,-3,-1,-3
  └─ Other financing items,-1,-1,-1,-1,-2,0,0,0,1023,34,-36
Net Cash Flow,10,-9,3,-5,6,6,33,-25,-4,30,31
  └─ Free Cash Flow,-108,-94,-205,-57,-69,32,11,-156,14,-579,196
  └─ CFO/OP,-171%,-26%,-253%,17%,17%,42%,35%,-67%,32%,-0%,107%
