an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
26-Aug-2026 16:33:12,181.99 KB,https://nsearchives.nseindia.com/corporate/BHEL_26082026163129_SEinformationonFineQ12627.pdf,Bharat Heavy Electricals Limited has informed the Exchange about General Updates,,,General Updates,00:00:00,26082026163312,26-Aug-2026 16:33:12,181.99 KB,True,,,106757492,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-08-26 16:33:12,BHEL
25-Aug-2026 09:37:18,193.76 KB,https://nsearchives.nseindia.com/corporate/BHELCC_25082026093703_Info_for_SE_25_08_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about change in Management,,,Change in Management,00:00:02,25082026093718,25-Aug-2026 09:37:20,193.76 KB,True,,,106755165,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-08-25 09:37:18,BHEL
13-Aug-2026 14:03:41,201.75 KB,https://nsearchives.nseindia.com/corporate/BHELCC_13082026140328_Info_for_SE_13_08_2026.pdf,"Bharat Heavy Electricals Limited has informed the Exchange about Arrangements for strategic, technical, manufacturing, or marketing tie up",,,"Arrangements for strategic, technical, manufacturing, or marketing tie up",00:00:01,13082026140341,13-Aug-2026 14:03:42,201.75 KB,True,,,106741398,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-08-13 14:03:41,BHEL
12-Aug-2026 11:19:35,260.29 KB,https://nsearchives.nseindia.com/corporate/BHELCC_12082026111843_Info_for_SE_12_08_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:01,12082026111935,12-Aug-2026 11:19:36,260.29 KB,True,,,106738457,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-08-12 11:19:35,BHEL
05-Aug-2026 17:36:29,6.35 MB,https://nsearchives.nseindia.com/corporate/BHEL_05082026172308_62agmproceedingvotingresults.pdf,"Bharat Heavy Electricals Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 05, 2026. Further, the company has submitted the Exchange a copy of Srutinizers report along with voting results.",,,Shareholders meeting,00:00:01,05082026173629,05-Aug-2026 17:36:30,6.35 MB,True,,,106726838,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-08-05 17:36:29,BHEL
04-Aug-2026 13:24:53,1.07 MB,https://nsearchives.nseindia.com/corporate/BHEL_04082026132425_SEINTIMATION.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,04082026132453,04-Aug-2026 13:24:54,1.07 MB,True,,,106723671,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-08-04 13:24:53,BHEL
31-Jul-2026 14:30:28,205.22 KB,https://nsearchives.nseindia.com/corporate/BHELCC_31072026143012_Info_for_SE_31_07_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Action(s) taken or orders passed,,,Action(s) taken or orders passed,00:00:01,31072026143028,31-Jul-2026 14:30:29,205.22 KB,True,,,106719006,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-31 14:30:28,BHEL
29-Jul-2026 17:03:46,194.86 KB,https://nsearchives.nseindia.com/corporate/BHELCC_29072026170333_Info_for_SE_29_07_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange regarding 'BHEL s statement on news being circulated Online and also through Social Media about successful development of its 1200 kV Transformer'.,,,Updates,00:00:01,29072026170346,29-Jul-2026 17:03:47,194.86 KB,True,,,106715523,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-29 17:03:46,BHEL
21-Jul-2026 14:51:15,276.47 KB,https://nsearchives.nseindia.com/corporate/BHELCC_21072026145059_Info_for_SE_21_07_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,21072026145115,21-Jul-2026 14:51:16,276.47 KB,True,,,106704875,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-21 14:51:15,BHEL
17-Jul-2026 16:05:39,2.81 MB,https://nsearchives.nseindia.com/corporate/BHEL_17072026160528_newspaperQ1FY27UFR.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:00,17072026160539,17-Jul-2026 16:05:39,2.81 MB,True,,,106701540,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-17 16:05:39,BHEL
16-Jul-2026 21:02:49,1.21 MB,https://nsearchives.nseindia.com/corporate/BHELCC_16072026210235_Info_to_SE_16_07_2026.pdf,BHEL Q1 FY 2026-27 Supplementary Information,,,General Updates,00:00:02,16072026210249,16-Jul-2026 21:02:51,1.21 MB,True,,,106700700,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-16 21:02:49,BHEL
16-Jul-2026 14:20:07,6.45 MB,https://nsearchives.nseindia.com/corporate/BHEL_16072026141931_BHELQ1RESULTS.pdf,"Bharat Heavy Electricals Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:01,16072026142007,16-Jul-2026 14:20:08,6.45 MB,True,,,106700043,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-16 14:20:07,BHEL
11-Jul-2026 16:17:25,10.77 MB,https://nsearchives.nseindia.com/corporate/BHEL_11072026161713_SE_letter-postaradvert26.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,11072026161725,11-Jul-2026 16:17:26,10.77 MB,True,,,106694824,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-11 16:17:25,BHEL
10-Jul-2026 18:38:41,5.83 MB,https://nsearchives.nseindia.com/corporate/BHEL_10072026183801_SE_letter_for_BRSR2526.pdf,Bharat Heavy Electricals Limited has informed the Exchange regarding 'Business Responsibility & Sustainability Report for FY 2025-26'.,,,Updates,00:00:00,10072026183841,10-Jul-2026 18:38:41,5.83 MB,True,,,106694024,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-10 18:38:41,BHEL
10-Jul-2026 14:30:01,1.21 MB,https://nsearchives.nseindia.com/corporate/BHEL_10072026142933_certificatebhel.pdf,"Bharat Heavy Electricals Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,10072026143001,10-Jul-2026 14:30:02,1.21 MB,True,,,106693455,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-10 14:30:01,BHEL
10-Jul-2026 12:07:08,1.92 MB,https://nsearchives.nseindia.com/corporate/BHEL_10072026120534_SE_letter_for_62nd_AGM_Notice.pdf,"Bharat Heavy Electricals Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on August 05, 2026",,,Shareholders meeting,00:00:00,10072026120708,10-Jul-2026 12:07:08,1.92 MB,True,,,106693232,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-10 12:07:08,BHEL
09-Jul-2026 16:48:09,2.18 MB,https://nsearchives.nseindia.com/corporate/BHEL_09072026164758_prearadvert09072026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,09072026164809,09-Jul-2026 16:48:10,2.18 MB,True,,,106692199,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-09 16:48:09,BHEL
07-Jul-2026 13:29:41,239.35 KB,https://nsearchives.nseindia.com/corporate/BHELCC_07072026132933_Info_for_SE_07_07_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Agreements,,,Agreements,00:00:02,07072026132941,07-Jul-2026 13:29:43,239.35 KB,True,,,106688844,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-07 13:29:41,BHEL
03-Jul-2026 13:18:51,335.55 KB,https://nsearchives.nseindia.com/corporate/BHELCC_03072026131840_Info_for_SE_03_07_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:02,03072026131851,03-Jul-2026 13:18:53,335.55 KB,True,,,106685595,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-03 13:18:51,BHEL
01-Jul-2026 11:32:10,1007.14 KB,https://nsearchives.nseindia.com/corporate/BHEL_01072026113144_BM-outcome_to_SE_for_AGM__record_dates_fixation__003_.pdf,Bharat Heavy Electricals Limited has informed the Exchange that Record date for the purpose of Dividend  is 17-Jul-2026.,,,Record Date,00:00:01,01072026113210,01-Jul-2026 11:32:11,1007.14 KB,True,,,106682919,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-01 11:32:10,BHEL
01-Jul-2026 11:30:40,1007.14 KB,https://nsearchives.nseindia.com/corporate/BHEL_01072026112752_BM-outcome_to_SE_for_AGM__record_dates_fixation__003_.pdf,Bharat Heavy Electricals Limited has informed the Exchange regarding 'Intimation of date of Annual General Meeting & Record Date for Final Dividend for FY 2025-26'.,,,Updates,00:00:01,01072026113040,01-Jul-2026 11:30:41,1007.14 KB,True,,,106682916,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-07-01 11:30:40,BHEL
30-Jun-2026 16:17:36,1.07 MB,https://nsearchives.nseindia.com/corporate/BHEL_30062026161725_SEINTIMATION.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,30062026161736,30-Jun-2026 16:17:37,1.07 MB,True,,,106681478,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-30 16:17:36,BHEL
29-Jun-2026 17:36:32,1014.41 KB,https://nsearchives.nseindia.com/corporate/BHEL_29062026173613_letter_to_SE_for_TW_closure_30062026.pdf,"Bharat Heavy Electricals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,29062026173632,29-Jun-2026 17:36:33,1014.41 KB,True,,,106679790,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-29 17:36:32,BHEL
12-Jun-2026 12:07:33,319.16 KB,https://nsearchives.nseindia.com/corporate/BHELCC_12062026120721_Info_for_SE_12_06_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:01,12062026120733,12-Jun-2026 12:07:34,319.16 KB,True,,,106661864,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-12 12:07:33,BHEL
11-Jun-2026 13:35:20,202.88 KB,https://nsearchives.nseindia.com/corporate/BHELCC_11062026133500_Info_for_SE_11_06_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Bagging/Receiving of orders/contracts,,,Bagging/Receiving of orders/contracts,00:00:01,11062026133520,11-Jun-2026 13:35:21,202.88 KB,True,,,106660869,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-11 13:35:20,BHEL
05-Jun-2026 11:33:06,234.80 KB,https://nsearchives.nseindia.com/corporate/BHELCC_05062026113257_Info_to_SE_05_06_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Bagging/Receiving of orders/contracts,,,Bagging/Receiving of orders/contracts,00:00:01,05062026113306,05-Jun-2026 11:33:07,234.80 KB,True,,,106655713,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-05 11:33:06,BHEL
03-Jun-2026 19:29:33,197.41 KB,https://nsearchives.nseindia.com/corporate/BHELCC_03062026192921_Info_for_SE_03_06_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,03062026192933,03-Jun-2026 19:29:34,197.41 KB,True,,,106654086,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-03 19:29:33,BHEL
02-Jun-2026 16:25:50,506.99 KB,https://nsearchives.nseindia.com/corporate/BHEL_02062026162426_SEINTIMATION.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,02062026162550,02-Jun-2026 16:25:51,506.99 KB,True,,,106652506,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-02 16:25:50,BHEL
02-Jun-2026 10:38:52,218.65 KB,https://nsearchives.nseindia.com/corporate/BHEL_02062026103746_SEintimation.pdf,"Bharat Heavy Electricals Limited has informed the Exchange regarding completion of  tenure of Shri Ramesh Patlya Mawaskar as Non- Executive Independent Director from the company on Jun 01, 2026.",,,Cessation,00:00:01,02062026103852,02-Jun-2026 10:38:53,218.65 KB,True,,,106652136,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-06-02 10:38:52,BHEL
28-May-2026 15:22:59,502.36 KB,https://nsearchives.nseindia.com/corporate/BHEL_28052026152051_SEinformationFine.pdf,Bharat Heavy Electricals Limited has informed the Exchange about General Updates,,,General Updates,00:00:00,28052026152259,28-May-2026 15:22:59,502.36 KB,True,,,106645177,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-05-28 15:22:59,BHEL
05-May-2026 17:26:13,3.30 MB,https://nsearchives.nseindia.com/corporate/BHEL_05052026172558_newspaper31032026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:00,05052026172613,05-May-2026 17:26:13,3.30 MB,True,,,106609852,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-05-05 17:26:13,BHEL
04-May-2026 16:41:54,1.07 MB,https://nsearchives.nseindia.com/corporate/BHELCC_04052026164119_Info_for_SE_04_05_2026.pdf,BHEL Q4 FY 2025-26 Results Supplementary Information,,,General Updates,00:00:01,04052026164154,04-May-2026 16:41:55,1.07 MB,True,,,106608271,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-05-04 16:41:54,BHEL
04-May-2026 11:28:16,11.78 MB,https://nsearchives.nseindia.com/corporate/BHEL_04052026112804_BHELQ4FR.pdf,"Bharat Heavy Electricals Limited has informed the Exchange that Board of Directors at its meeting held on May 04, 2026, recommended Final Dividend of Rs. 1.40 per equity share.",,,Dividend,00:00:00,04052026112816,04-May-2026 11:28:16,11.78 MB,True,,,106607857,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-05-04 11:28:16,BHEL
04-May-2026 11:24:21,11.78 MB,https://nsearchives.nseindia.com/corporate/BHEL_04052026112323_BHELQ4FR.pdf,BHELQ4 Financial Results,,,Outcome of Board Meeting,00:00:01,04052026112421,04-May-2026 11:24:22,11.78 MB,True,,,106607850,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-05-04 11:24:21,BHEL
28-Apr-2026 17:10:08,201.50 KB,https://nsearchives.nseindia.com/corporate/BHELCC_28042026170952_Info_for_SE_28_04_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Agreements,,,Agreements,00:00:01,28042026171008,28-Apr-2026 17:10:09,201.50 KB,True,,,106602846,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-28 17:10:08,BHEL
27-Apr-2026 15:07:48,286.64 KB,https://nsearchives.nseindia.com/corporate/BHEL_27042026150721_SE_intimation_asfasign.pdf,Bharat Heavy Electricals Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:00,27042026150748,27-Apr-2026 15:07:48,286.64 KB,True,,,106601082,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-27 15:07:48,BHEL
25-Apr-2026 19:58:38,209.95 KB,https://nsearchives.nseindia.com/corporate/BHELCC_25042026195824_Info_to_SE_25_04_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about change in Management,,,Change in Management,00:00:01,25042026195838,25-Apr-2026 19:58:39,209.95 KB,True,,,106600528,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-25 19:58:38,BHEL
17-Apr-2026 21:56:13,248.01 KB,https://nsearchives.nseindia.com/corporate/BHELCC_17042026215437_Info_to_SE_17_04_2026_03.pdf,BHEL Registers Strong Revenue Growth in FY 2025 26,,,Press Release,00:00:01,17042026215613,17-Apr-2026 21:56:14,248.01 KB,True,,,106593123,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-17 21:56:13,BHEL
17-Apr-2026 20:44:54,230.56 KB,https://nsearchives.nseindia.com/corporate/BHELCC_17042026204359_Info_to_SE_17_04_2026_02.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Action(s) initiated or orders passed,,,Action(s) initiated or orders passed,00:00:01,17042026204454,17-Apr-2026 20:44:55,230.56 KB,True,,,106593094,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-17 20:44:54,BHEL
17-Apr-2026 17:54:31,212.12 KB,https://nsearchives.nseindia.com/corporate/BHELCC_17042026175311_Info_for_SE_17_04_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Rescission/termination(s),,,Rescission/termination(s),00:00:01,17042026175431,17-Apr-2026 17:54:32,212.12 KB,True,,,106592879,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-17 17:54:31,BHEL
09-Apr-2026 13:06:00,215.34 KB,https://nsearchives.nseindia.com/corporate/BHELCC_09042026130526_Info_for_SE_09_04_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Agreements,,,Agreements,00:00:01,09042026130600,09-Apr-2026 13:06:01,215.34 KB,True,,,106584900,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-09 13:06:00,BHEL
08-Apr-2026 10:33:26,434.10 KB,https://nsearchives.nseindia.com/corporate/BHEL_08042026103312_BHELCERTIFICATE.pdf,"Bharat Heavy Electricals Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,08042026103326,08-Apr-2026 10:33:27,434.10 KB,True,,,106583021,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-08 10:33:26,BHEL
07-Apr-2026 15:33:07,1.64 MB,https://nsearchives.nseindia.com/corporate/BHEL_07042026153258_SEINTIMATION.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:00,07042026153307,07-Apr-2026 15:33:07,1.64 MB,True,,,106582076,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-07 15:33:07,BHEL
02-Apr-2026 18:44:53,654.08 KB,https://nsearchives.nseindia.com/corporate/team_bbodade_02042026155350_BHEL.pdf," Swaminathan Nagarajan  has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",,,Disclosure under SEBI Takeover Regulations,00:00:01,02042026184453,02-Apr-2026 18:44:54,654.08 KB,True,,,106578378,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-02 18:44:53,BHEL
01-Apr-2026 16:15:02,226.82 KB,https://nsearchives.nseindia.com/corporate/BHELCC_01042026161445_Info_for_SE_01_04_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Action(s) taken or orders passed,,,Action(s) taken or orders passed,00:00:00,01042026161502,01-Apr-2026 16:15:02,226.82 KB,True,,,106577277,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-04-01 16:15:02,BHEL
31-Mar-2026 17:17:16,192.42 KB,https://nsearchives.nseindia.com/corporate/BHELCC_31032026171556_Info_for_SE_31_03_2026_NSE.pdf,The Exchange has sought clarification from Bharat Heavy Electricals Limited with respect to recent news item captioned Centre relaxes Land Border norms for BHEL tenders..  The response from the Company is attached.,,,News Verification,00:00:01,31032026171716,31-Mar-2026 17:17:17,192.42 KB,True,,,106576018,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-03-31 17:17:16,BHEL
31-Mar-2026 10:04:09,360.72 KB,https://nsearchives.nseindia.com/corporate/BHELCC_31032026100326_Info_for_SE_31_03_2026.pdf,Bharat Heavy Electricals Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:01,31032026100409,31-Mar-2026 10:04:10,360.72 KB,True,,,106575308,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-03-31 10:04:09,BHEL
30-Mar-2026 19:08:23,0 Bytes,-,The Exchange has sought clarification from Bharat Heavy Electricals Limited with respect to recent news item captioned Centre relaxes Land Border norms for BHEL tenders..  The response from the Company is awaited.,,,News Verification,00:00:01,30032026190823,30-Mar-2026 19:08:24,0 Bytes,True,,,106574796,Electrical Equipment,INE257A01018,Bharat Heavy Electricals Limited,2026-03-30 19:08:23,BHEL
