an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
04-Jul-2026 18:33:54,814.40 KB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_04072026183339_Reg_74_5_.pdf,"Race Eco Chain Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,04072026183354,04-Jul-2026 18:33:55,814.40 KB,True,,,106686857,,INE084Q01012,Race Eco Chain Limited,2026-07-04 18:33:54,RACE
02-Jul-2026 10:25:06,677.47 KB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_02072026102451_Participation.pdf,Race Eco Chain Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,02072026102506,02-Jul-2026 10:25:07,677.47 KB,True,,,106684145,,INE084Q01012,Race Eco Chain Limited,2026-07-02 10:25:06,RACE
30-Jun-2026 19:07:40,584.32 KB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_30062026190729_Intimation_Associate.pdf,Race Eco Chain Limited has informed regarding the sale of 0.99% stake of  an associate Company M/s. Prime Industries limited,,,Disclosure of material issue,00:00:00,30062026190740,30-Jun-2026 19:07:40,584.32 KB,True,,,106682088,,INE084Q01012,Race Eco Chain Limited,2026-06-30 19:07:40,RACE
25-Jun-2026 20:13:08,4.25 MB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_23062025171336_Query_Reply_signed_.pdf,"The Exchange had sought clarification from Race Eco Chain Limited for the quarter ended 31-Mar-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   The response of the Company is enclosed.",,,Reply to Clarification- Financial results,00:00:01,25062026201308,25-Jun-2026 20:13:09,4.25 MB,True,,,106675881,,INE084Q01012,Race Eco Chain Limited,2026-06-25 20:13:08,RACE
25-Jun-2026 16:57:21,494.59 KB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_25062026165708_Trading_Window_Clouser.pdf,"Race Eco Chain Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,25062026165721,25-Jun-2026 16:57:22,494.59 KB,True,,,106674978,,INE084Q01012,Race Eco Chain Limited,2026-06-25 16:57:21,RACE
23-Jun-2026 19:43:35,633.66 KB,https://nsearchives.nseindia.com/corporate/team_sandeshc_12052026112320_Race.pdf,"Dinesh Pareekh has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",,,Disclosure under SEBI Takeover Regulations,00:00:01,23062026194335,23-Jun-2026 19:43:36,633.66 KB,True,,,106618087,,INE084Q01012,Race Eco Chain Limited,2026-06-23 19:43:35,RACE
19-Jun-2026 10:13:52,4.77 MB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_19062026101200_Investor_Presentation_signed.pdf,Race Eco Chain Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,19062026101352,19-Jun-2026 10:13:53,4.77 MB,True,,,106667554,,INE084Q01012,Race Eco Chain Limited,2026-06-19 10:13:52,RACE
03-Jun-2026 15:00:07,787.70 KB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_03062026145927_Biofuel_Expo_2026.pdf,Race Eco Chain Limited has informed the Exchange regarding 'Participationb in BIOFUEL EXPO 2026'.,,,Updates,00:00:01,03062026150007,03-Jun-2026 15:00:08,787.70 KB,True,,,106653606,,INE084Q01012,Race Eco Chain Limited,2026-06-03 15:00:07,RACE
31-May-2026 22:09:56,1.59 MB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_31052026220946_Publication.pdf,"Race Eco Chain Limited has informed the Exchange about Copy of Newspaper Publication on Financial Results 31st March, 2026",,,Copy of Newspaper Publication,00:00:02,31052026220956,31-May-2026 22:09:58,1.59 MB,True,,,106650425,,INE084Q01012,Race Eco Chain Limited,2026-05-31 22:09:56,RACE
30-May-2026 17:24:25,482.85 KB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_30052026172351_Reg_30.pdf,"Race Eco Chain Limited has informed the Exchange regarding Appointment of  Mr Sujeet Thakur as CFO as Chief Financial Officer of the company w.e.f. May 30, 2026.",,,Appointment,00:00:01,30052026172425,30-May-2026 17:24:26,482.85 KB,True,,,106649514,,INE084Q01012,Race Eco Chain Limited,2026-05-30 17:24:25,RACE
30-May-2026 17:12:28,2.10 MB,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_30052026171205_Outcome_of_the_BM_.pdf,"Race Eco Chain Limited has submitted to the Exchange, the financial results for the period ended March 31, 2026.",,,Outcome of Board Meeting,00:00:01,30052026171228,30-May-2026 17:12:29,2.10 MB,True,,,106649491,,INE084Q01012,Race Eco Chain Limited,2026-05-30 17:12:28,RACE
