an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
27-Aug-2026 18:33:20,3.50 MB,https://nsearchives.nseindia.com/corporate/ALKEM_27082026183137_Stockexchangeintimation_signed.pdf,"Alkem Laboratories Limited has informed the Exchange about Intimation under Regulation 30 and 44(3) of the SEBI (Listing Obligations and Disclosure Requirement) Regulations, 2015 ( SEBI LODR Regulations ) - Outcome of the 52nd Annual General Meeting of the Company and Disclosure of voting results thereat.",,,Shareholders meeting,00:00:01,27082026183320,27-Aug-2026 18:33:21,3.50 MB,True,,,106759412,,INE540L01014,Alkem Laboratories Limited,2026-08-27 18:33:20,ALKEM
20-Aug-2026 18:01:06,413.82 KB,https://nsearchives.nseindia.com/corporate/ALKEM_20082026175929_Transcriptintimation_Signed.pdf,Alkem Laboratories Limited has informed the Exchange about Q1 FY2027 - Earnings Conference Call Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,20082026180106,20-Aug-2026 18:01:07,413.82 KB,True,,,106751283,,INE540L01014,Alkem Laboratories Limited,2026-08-20 18:01:06,ALKEM
17-Aug-2026 19:00:26,2.90 MB,https://nsearchives.nseindia.com/corporate/ALKEM_17082026185912_Stockexchangeintimation-Signed.pdf,Alkem Laboratories Limited has informed the Exchange regarding Proceedings of the meeting of the equity shareholders of the Company and Scrutinizer s Report on e-voting (remote e-voting and e-voting at the Meeting),,,Shareholders meeting,00:00:01,17082026190026,17-Aug-2026 19:00:27,2.90 MB,True,,,106747365,,INE540L01014,Alkem Laboratories Limited,2026-08-17 19:00:26,ALKEM
15-Aug-2026 17:11:33,6.10 MB,https://nsearchives.nseindia.com/corporate/ALKEM_15082026171115_signedintimation.pdf,Alkem Laboratories Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,15082026171133,15-Aug-2026 17:11:34,6.10 MB,True,,,106746204,,INE540L01014,Alkem Laboratories Limited,2026-08-15 17:11:33,ALKEM
14-Aug-2026 19:07:30,268.01 KB,https://nsearchives.nseindia.com/corporate/ALKEM_14082026190600_AlkemEarningsConferenceCallAudioRecording_August2026_Signed.pdf,Alkem Laboratories Limited has informed the Exchange about Link of Recording,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,14082026190730,14-Aug-2026 19:07:32,268.01 KB,True,,,106745289,,INE540L01014,Alkem Laboratories Limited,2026-08-14 19:07:30,ALKEM
14-Aug-2026 14:01:38,203.46 KB,https://nsearchives.nseindia.com/corporate/ALKEM_14082026140121_IntimationforOpeningofTradingWindow14082026.pdf,"Alkem Laboratories Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:00,14082026140138,14-Aug-2026 14:01:38,203.46 KB,True,,,106744031,,INE540L01014,Alkem Laboratories Limited,2026-08-14 14:01:38,ALKEM
14-Aug-2026 13:56:16,286.65 KB,https://nsearchives.nseindia.com/corporate/ALKEM_14082026135603_Reg30_SettingupnewunitinBaddi.pdf,"Alkem Laboratories Limited has informed the Exchange about Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 as amended ( SEBI LODR Regulations ).",,,General Updates,00:00:01,14082026135616,14-Aug-2026 13:56:17,286.65 KB,True,,,106744014,,INE540L01014,Alkem Laboratories Limited,2026-08-14 13:56:16,ALKEM
14-Aug-2026 13:54:02,1.77 MB,https://nsearchives.nseindia.com/corporate/ALKEM_14082026135344_Reg30PressReleaseandInvestorPresentation14082026.pdf,Alkem Laboratories Limited has informed the Exchange about Investor Presentation,,,Investor Presentation,00:00:00,14082026135402,14-Aug-2026 13:54:02,1.77 MB,True,,,106744008,,INE540L01014,Alkem Laboratories Limited,2026-08-14 13:54:02,ALKEM
14-Aug-2026 13:45:59,3.25 MB,https://nsearchives.nseindia.com/corporate/ALKEM_14082026134526_AlkemOutcomeofBM14Aug2026.pdf,"Alkem Laboratories Limited has submitted to the Exchange, outcome of the Board Meeting held on 14th August, 2026",,,Outcome of Board Meeting,00:00:01,14082026134559,14-Aug-2026 13:46:00,3.25 MB,True,,,106743991,,INE540L01014,Alkem Laboratories Limited,2026-08-14 13:45:59,ALKEM
06-Aug-2026 16:30:13,265.63 KB,https://nsearchives.nseindia.com/corporate/ALKEM_06082026162857_Intimation_USFDA_inspection_-_OAI_classification_Signed.pdf,"Alkem Laboratories Limited has informed the Exchange about Update on US FDA Inspection at Company s manufacturing facility located at Amaliya, Daman",,,General Updates,00:00:01,06082026163013,06-Aug-2026 16:30:14,265.63 KB,True,,,106728790,,INE540L01014,Alkem Laboratories Limited,2026-08-06 16:30:13,ALKEM
