an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
20-Aug-2026 17:17:47,866.34 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_20082026171543_NSEBSE_Cover_Letter.pdf,"HDFC Asset Management Company Limited has informed the Exchange regarding allotment of 23752 securities pursuant to ESOP/ESPS at its meeting held on August 20, 2026",,,Allotment of Securities,00:00:01,20082026171747,20-Aug-2026 17:17:48,866.34 KB,True,,,106751155,,INE127D01025,HDFC Asset Management Company Limited,2026-08-20 17:17:47,HDFCAMC
18-Aug-2026 11:19:01,795.70 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_18082026111354_NSEBSE_39.pdf,HDFC Asset Management Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,18082026111901,18-Aug-2026 11:19:02,795.70 KB,True,,,106747958,,INE127D01025,HDFC Asset Management Company Limited,2026-08-18 11:19:01,HDFCAMC
11-Aug-2026 10:19:12,987.62 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_11082026101848_NSEBSE_38_New.pdf,HDFC Asset Management Company Limited has informed the Exchange about ESG rating,,,General Updates,00:00:01,11082026101912,11-Aug-2026 10:19:13,987.62 KB,True,,,106736017,,INE127D01025,HDFC Asset Management Company Limited,2026-08-11 10:19:12,HDFCAMC
04-Aug-2026 19:43:21,61.77 KB,https://nsearchives.nseindia.com/corporate/HDFCAMC_ROID_94600_KMP_Doc.zip,HDFC Asset Management Company Limited has informed the Exchange about Resignation of Director/KMP/SMP,,,Resignation of Director/KMP/SMP,00:00:01,04082026194321,04-Aug-2026 19:43:22,61.77 KB,True,,,106725043,,INE127D01025,HDFC Asset Management Company Limited,2026-08-04 19:43:21,HDFCAMC
04-Aug-2026 19:33:26,474.15 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_04082026193241_Stock_Exchange_intimation.pdf,HDFC Asset Management Company Limited has informed the Exchange about change in Management,,,Change in Management,00:00:00,04082026193326,04-Aug-2026 19:33:26,474.15 KB,True,,,106725000,,INE127D01025,HDFC Asset Management Company Limited,2026-08-04 19:33:26,HDFCAMC
03-Aug-2026 17:03:31,814.79 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_03082026170144_NSEBSE_36.pdf,HDFC Asset Management Company Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,03082026170331,03-Aug-2026 17:03:32,814.79 KB,True,,,106722192,,INE127D01025,HDFC Asset Management Company Limited,2026-08-03 17:03:31,HDFCAMC
20-Jul-2026 18:16:28,854.97 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_20072026181548_NSEBSE_35.pdf,"HDFC Asset Management Company Limited has informed the Exchange regarding allotment of 133528 securities pursuant to ESOP/ESPS at its meeting held on July 20, 2026",,,Allotment of Securities,00:00:01,20072026181628,20-Jul-2026 18:16:29,854.97 KB,True,,,106703767,,INE127D01025,HDFC Asset Management Company Limited,2026-07-20 18:16:28,HDFCAMC
17-Jul-2026 16:45:03,987.28 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_17072026164348_Cover_Letter.pdf,HDFC Asset Management Company Limited has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,17072026164503,17-Jul-2026 16:45:04,987.28 KB,True,,,106701652,,INE127D01025,HDFC Asset Management Company Limited,2026-07-17 16:45:03,HDFCAMC
16-Jul-2026 15:51:56,969.55 KB,https://nsearchives.nseindia.com/corporate/DEEPTI_16072026155120_NSEBSE_33.pdf,HDFC Asset Management Company Limited has informed the Exchange about disclosure of ESG Rating,,,General Updates,00:00:02,16072026155156,16-Jul-2026 15:51:58,969.55 KB,True,,,106700154,,INE127D01025,HDFC Asset Management Company Limited,2026-07-16 15:51:56,HDFCAMC
16-Jul-2026 11:48:06,4.69 MB,https://nsearchives.nseindia.com/corporate/DEEPTI_16072026114725_NSEBSE_32.pdf,HDFC Asset Management Company Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,16072026114806,16-Jul-2026 11:48:07,4.69 MB,True,,,106699846,,INE127D01025,HDFC Asset Management Company Limited,2026-07-16 11:48:06,HDFCAMC
