an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
30-Aug-2026 12:34:35,9.53 MB,https://nsearchives.nseindia.com/corporate/PEL2024_30082026123404_SE_Intimation_Newspaper_Ad_AGM.pdf,Premier Energies Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,30082026123435,30-Aug-2026 12:34:36,9.53 MB,True,,,106761743,,INE0BS701011,Premier Energies Limited,2026-08-30 12:34:35,PREMIERENE
29-Aug-2026 22:50:21,1.49 MB,https://nsearchives.nseindia.com/corporate/PEL2024_29082026225013_SE_PEL_BRSR_2025_26.pdf,"Premier Energies Limited has informed the Exchange regarding 'The Business Responsibility and Sustainability Report of the Company for the financial year 2025-26, is attached.'.",,,Updates,00:00:02,29082026225021,29-Aug-2026 22:50:23,1.49 MB,True,,,106761706,,INE0BS701011,Premier Energies Limited,2026-08-29 22:50:21,PREMIERENE
29-Aug-2026 22:36:49,1.13 MB,https://nsearchives.nseindia.com/corporate/PEL2024_29082026223615_SE_Intimation_PEL_31AGM_Notice.pdf,"Premier Energies Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 21, 2026",,,Shareholders meeting,00:00:01,29082026223649,29-Aug-2026 22:36:50,1.13 MB,True,,,106761703,,INE0BS701011,Premier Energies Limited,2026-08-29 22:36:49,PREMIERENE
18-Aug-2026 10:12:55,716.73 KB,https://nsearchives.nseindia.com/corporate/PEL2024_18082026101240_SE_Intimation_signed.pdf,"Premier Energies Limited has informed the Exchange regarding a press release dated August 18, 2026, titled ""CRISIL Upgrades Premier Energies  Long-Term Credit Rating to  A+/Positive "".",,,Press Release,00:00:01,18082026101255,18-Aug-2026 10:12:56,716.73 KB,True,,,106747879,,INE0BS701011,Premier Energies Limited,2026-08-18 10:12:55,PREMIERENE
17-Aug-2026 22:31:09,5.39 MB,https://nsearchives.nseindia.com/corporate/PEL2024_17082026222822_SE_Intimation_Letter_Final.pdf,Premier Energies Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:01,17082026223109,17-Aug-2026 22:31:10,5.39 MB,True,,,106747561,,INE0BS701011,Premier Energies Limited,2026-08-17 22:31:09,PREMIERENE
13-Aug-2026 16:20:08,870.88 KB,https://nsearchives.nseindia.com/corporate/PEL2024_13082026161942_SE_Intimation_Transcripts_Signed.pdf,Premier Energies Limited has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,13082026162008,13-Aug-2026 16:20:09,870.88 KB,True,,,106741803,,INE0BS701011,Premier Energies Limited,2026-08-13 16:20:08,PREMIERENE
11-Aug-2026 13:40:13,2.99 MB,https://nsearchives.nseindia.com/corporate/PEL2024_11082026133853_SE_Intimation_Monitoring_Agency_Report_signed.pdf,Monitoring Agency Report,,,Monitoring Agency Report,00:00:01,11082026134013,11-Aug-2026 13:40:14,2.99 MB,True,,,106736423,,INE0BS701011,Premier Energies Limited,2026-08-11 13:40:13,PREMIERENE
08-Aug-2026 13:42:53,4.44 MB,https://nsearchives.nseindia.com/corporate/PEL2024_08082026134220_SE_Intimation_Final_Signed.pdf,Premier Energies Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:00,08082026134253,08-Aug-2026 13:42:53,4.44 MB,True,,,106732982,,INE0BS701011,Premier Energies Limited,2026-08-08 13:42:53,PREMIERENE
07-Aug-2026 16:39:36,408.96 KB,https://nsearchives.nseindia.com/corporate/PEL2024_07082026163858_SE_Intimation_-_Audio_Recording.pdf,Premier Energies Limited has informed the Exchange about Link of Recording,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07082026163936,07-Aug-2026 16:39:37,408.96 KB,True,,,106731411,,INE0BS701011,Premier Energies Limited,2026-08-07 16:39:36,PREMIERENE
07-Aug-2026 16:19:32,433.33 KB,https://nsearchives.nseindia.com/corporate/PEL2024_07082026161847_SE_Intimation_-_Investor_Meet07082026.pdf,"Premier Energies Limited has informed the Exchange about Schedule of meet on August 18, 2026",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07082026161932,07-Aug-2026 16:19:33,433.33 KB,True,,,106731327,,INE0BS701011,Premier Energies Limited,2026-08-07 16:19:32,PREMIERENE
07-Aug-2026 16:16:48,433.33 KB,https://nsearchives.nseindia.com/corporate/PEL2024_07082026161606_SE_Intimation_-_Investor_Meet07082026.pdf,"Premier Energies Limited has informed the Exchange about Schedule of meet on August 13, 2026",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07082026161648,07-Aug-2026 16:16:49,433.33 KB,True,,,106731315,,INE0BS701011,Premier Energies Limited,2026-08-07 16:16:48,PREMIERENE
07-Aug-2026 16:13:09,433.33 KB,https://nsearchives.nseindia.com/corporate/PEL2024_07082026161247_SE_Intimation_-_Investor_Meet07082026.pdf,"Premier Energies Limited has informed the Exchange about Schedule of meet on August 12, 2026",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,07082026161309,07-Aug-2026 16:13:11,433.33 KB,True,,,106731298,,INE0BS701011,Premier Energies Limited,2026-08-07 16:13:09,PREMIERENE
07-Aug-2026 09:59:41,440.75 KB,https://nsearchives.nseindia.com/corporate/PEL2024_07082026095926_SE_Intimation_Final_Signed.pdf,"Premier Energies Limited has informed the Exchange regarding a press release dated August 07, 2026, titled ""Premier Energies Reports Strong Q1 FY27 Results"".",,,Press Release,00:00:01,07082026095941,07-Aug-2026 09:59:42,440.75 KB,True,,,106730356,,INE0BS701011,Premier Energies Limited,2026-08-07 09:59:41,PREMIERENE
06-Aug-2026 18:21:01,7.07 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06082026181943_SE_Intimation_Investor_Presentation.pdf,Premier Energies Limited has informed the Exchange about Investor Presentation,,,Investor Presentation,00:00:01,06082026182101,06-Aug-2026 18:21:02,7.07 MB,True,,,106729303,,INE0BS701011,Premier Energies Limited,2026-08-06 18:21:01,PREMIERENE
06-Aug-2026 18:12:49,5.31 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06082026181223_SE_Intimation_Outcome_of_BM_signed.pdf,Premier Energies Limited has informed the Exchange regarding Change in Auditors of the company.,,,Change in Auditors,00:00:01,06082026181249,06-Aug-2026 18:12:50,5.31 MB,True,,,106729255,,INE0BS701011,Premier Energies Limited,2026-08-06 18:12:49,PREMIERENE
06-Aug-2026 18:04:56,5.31 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06082026180437_SE_Intimation_Outcome_of_BM_signed.pdf,Premier Energies Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:02,06082026180456,06-Aug-2026 18:04:58,5.31 MB,True,,,106729210,,INE0BS701011,Premier Energies Limited,2026-08-06 18:04:56,PREMIERENE
06-Aug-2026 17:55:10,5.31 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06082026175456_SE_Intimation_Outcome_of_BM_signed.pdf,Premier Energies Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:00,06082026175510,06-Aug-2026 17:55:10,5.31 MB,True,,,106729158,,INE0BS701011,Premier Energies Limited,2026-08-06 17:55:10,PREMIERENE
06-Aug-2026 17:26:24,5.31 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06082026172521_SE_Intimation_Outcome_of_BM_signed.pdf,"Premier Energies Limited has informed the Exchange regarding Outcome of Board Meeting held on August 06, 2026.",,,Outcome of Board Meeting,00:00:01,06082026172624,06-Aug-2026 17:26:25,5.31 MB,True,,,106729042,,INE0BS701011,Premier Energies Limited,2026-08-06 17:26:24,PREMIERENE
06-Aug-2026 17:20:45,5.31 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06082026171835_SE_Intimation_Outcome_of_BM_signed.pdf,"Premier Energies Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:01,06082026172045,06-Aug-2026 17:20:46,5.31 MB,True,,,106729018,,INE0BS701011,Premier Energies Limited,2026-08-06 17:20:45,PREMIERENE
03-Aug-2026 15:34:09,623.71 KB,https://nsearchives.nseindia.com/corporate/PEL2024_03082026153343_SE_Intimation_Revised_Investor_Meet.pdf,"Premier Energies Limited has informed the Exchange about Revised Schedule of meetThis is with reference to our earlier intimation regarding the Analyst/Investor Meet Intimation, it has been observed that the web link provided in the original intimation was not functioning due to a technical issue. Accordingly, we are submitting this revised intimation containing the correct and functional meeting link. All other details of the Analyst/Investor Meet remain unchanged.",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,03082026153409,03-Aug-2026 15:34:10,623.71 KB,True,,,106721957,,INE0BS701011,Premier Energies Limited,2026-08-03 15:34:09,PREMIERENE
03-Aug-2026 12:21:44,1012.82 KB,https://nsearchives.nseindia.com/corporate/PEL2024_03082026122124_SE_Intimation_-_Earnings_Call_Intimation.pdf,Premier Energies Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,03082026122144,03-Aug-2026 12:21:45,1012.82 KB,True,,,106721656,,INE0BS701011,Premier Energies Limited,2026-08-03 12:21:44,PREMIERENE
16-Jul-2026 16:21:40,574.42 KB,https://nsearchives.nseindia.com/corporate/PEL2024_16072026162103_SE_Intimation_-_Incorporation.pdf,Premier Energies Limited has informed the Exchange about Incorporation of a Wholly Owned Subsidiary,,,General Updates,00:00:01,16072026162140,16-Jul-2026 16:21:41,574.42 KB,True,,,106700217,,INE0BS701011,Premier Energies Limited,2026-07-16 16:21:40,PREMIERENE
09-Jul-2026 19:22:52,499.23 KB,https://nsearchives.nseindia.com/corporate/PEL2024_09072026192227_SE_Intimation_Press_Release.pdf,"Premier Energies Limited has informed the Exchange regarding a press release dated July 09, 2026.",,,Press Release,00:00:01,09072026192252,09-Jul-2026 19:22:53,499.23 KB,True,,,106692576,,INE0BS701011,Premier Energies Limited,2026-07-09 19:22:52,PREMIERENE
07-Jul-2026 15:54:09,4.57 MB,https://nsearchives.nseindia.com/corporate/PEL2024_07072026155355_SE_Intimation_-_Voting_Results__Scrutinizer_Report.pdf,"Premier Energies Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:01,07072026155409,07-Jul-2026 15:54:10,4.57 MB,True,,,106689047,,INE0BS701011,Premier Energies Limited,2026-07-07 15:54:09,PREMIERENE
07-Jul-2026 09:25:12,539.54 KB,https://nsearchives.nseindia.com/corporate/PEL2024_07072026092420_SE_Intimation_-_Press_Release.pdf,"Premier Energies Limited has informed the Exchange regarding a press release dated July 07, 2026, titled ""Premier Energies Secures Orders Worth &#8377; 3,011 Crore in Q1 FY 2027"".",,,Press Release,00:00:01,07072026092512,07-Jul-2026 09:25:13,539.54 KB,True,,,106688379,,INE0BS701011,Premier Energies Limited,2026-07-07 09:25:12,PREMIERENE
06-Jul-2026 13:07:48,787.71 KB,https://nsearchives.nseindia.com/corporate/PEL2024_06072026130710_SE_Intimation_-_Covering_Letter_Reg_74_5_.pdf,"Premier Energies Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,06072026130748,06-Jul-2026 13:07:49,787.71 KB,True,,,106687374,,INE0BS701011,Premier Energies Limited,2026-07-06 13:07:48,PREMIERENE
02-Jul-2026 18:19:15,439.40 KB,https://nsearchives.nseindia.com/corporate/PEL2024_02072026181858_SE_Intimation_-_Incorporation_of_WOS.pdf,"Premier Energies Limited has informed the Exchange regarding Outcome of Board Meeting held on July 02, 2026.",,,Outcome of Board Meeting,00:00:01,02072026181915,02-Jul-2026 18:19:16,439.40 KB,True,,,106684800,,INE0BS701011,Premier Energies Limited,2026-07-02 18:19:15,PREMIERENE
26-Jun-2026 12:45:04,436.42 KB,https://nsearchives.nseindia.com/corporate/PEL2024_26062026124417_SE_Intimation_-_Closure_of_Trading_Window.pdf,"Premier Energies Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,26062026124504,26-Jun-2026 12:45:05,436.42 KB,True,,,106676604,,INE0BS701011,Premier Energies Limited,2026-06-26 12:45:04,PREMIERENE
07-Jun-2026 12:52:48,10.62 MB,https://nsearchives.nseindia.com/corporate/PEL2024_07062026125228_Intimation_Final_Signed.pdf,"Premier Energies Limited has informed the Exchange about Copies  of newspaper advertisement published today i.e. on June 07, 2026 for the Postal Ballot Notice",,,Copy of Newspaper Publication,00:00:01,07062026125248,07-Jun-2026 12:52:49,10.62 MB,True,,,106657011,,INE0BS701011,Premier Energies Limited,2026-06-07 12:52:48,PREMIERENE
06-Jun-2026 23:31:13,1.02 MB,https://nsearchives.nseindia.com/corporate/PEL2024_06062026233051_Intimation_Final_Signed.pdf,Premier Energies Limited has informed the Exchange regarding Notice of Postal Ballot,,,Shareholders meeting,00:00:01,06062026233113,06-Jun-2026 23:31:14,1.02 MB,True,,,106657001,,INE0BS701011,Premier Energies Limited,2026-06-06 23:31:13,PREMIERENE
