an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
07-Aug-2026 10:59:01,511.76 KB,https://nsearchives.nseindia.com/corporate/ABB_07082026105828_TranscriptofAnalystcallQ22026.pdf,ABB India Limited has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07082026105901,07-Aug-2026 10:59:02,511.76 KB,True,,,106730432,Electrical Equipment,INE117A01022,ABB India Limited,2026-08-07 10:59:01,ABB
03-Aug-2026 12:32:00,9.17 MB,https://nsearchives.nseindia.com/corporate/ABB_03082026122930_NewspaperIntimation03082026.pdf,ABB India Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,03082026123200,03-Aug-2026 12:32:01,9.17 MB,True,,,106721677,Electrical Equipment,INE117A01022,ABB India Limited,2026-08-03 12:32:00,ABB
31-Jul-2026 18:14:49,3.33 MB,https://nsearchives.nseindia.com/corporate/ABB_31072026181440_AnalystpptQ22026.pdf,ABB India Limited has informed the Exchange about Investor Presentation,,,Investor Presentation,00:00:01,31072026181449,31-Jul-2026 18:14:50,3.33 MB,True,,,106719695,Electrical Equipment,INE117A01022,ABB India Limited,2026-07-31 18:14:49,ABB
31-Jul-2026 17:49:29,485.39 KB,https://nsearchives.nseindia.com/corporate/ABB_31072026174813_Press_Release.pdf,"ABB India Limited has informed the Exchange regarding a press release dated July 31, 2026, titled ""Record orders, robust revenue and resilient profitability in Q2 CY2026"".",,,Press Release,00:00:01,31072026174929,31-Jul-2026 17:49:30,485.39 KB,True,,,106719586,Electrical Equipment,INE117A01022,ABB India Limited,2026-07-31 17:49:29,ABB
31-Jul-2026 17:46:14,133.53 KB,https://nsearchives.nseindia.com/corporate/ABB_31072026174600_Reg_30_Disclosure.pdf,ABB India Limited has informed the Exchange that Record date for the purpose of Dividend  is 07-Aug-2026.,,,Record Date,00:00:01,31072026174614,31-Jul-2026 17:46:15,133.53 KB,True,,,106719568,Electrical Equipment,INE117A01022,ABB India Limited,2026-07-31 17:46:14,ABB
31-Jul-2026 17:44:49,133.53 KB,https://nsearchives.nseindia.com/corporate/ABB_31072026174332_Reg_30_Disclosure.pdf,"ABB India Limited has informed the Exchange that Board of Directors at its meeting held on July 31, 2026, declared Special Dividend of Rs. 90.00 per equity share.",,,Dividend,00:00:01,31072026174449,31-Jul-2026 17:44:50,133.53 KB,True,,,106719564,Electrical Equipment,INE117A01022,ABB India Limited,2026-07-31 17:44:49,ABB
31-Jul-2026 17:24:06,6.87 MB,https://nsearchives.nseindia.com/corporate/ABB_31072026171634_Reg33QuartelryResultsQ22026.pdf,"ABB India Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:01,31072026172406,31-Jul-2026 17:24:07,6.87 MB,True,,,106719466,Electrical Equipment,INE117A01022,ABB India Limited,2026-07-31 17:24:06,ABB
24-Jul-2026 11:43:22,326.79 KB,https://nsearchives.nseindia.com/corporate/ABB_24072026114228_Analyst_call_IntimationQ22026.pdf,ABB India Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,24072026114322,24-Jul-2026 11:43:23,326.79 KB,True,,,106709310,Electrical Equipment,INE117A01022,ABB India Limited,2026-07-24 11:43:22,ABB
27-Jun-2026 12:27:47,168.60 KB,https://nsearchives.nseindia.com/corporate/ABB_27062026122732_Reg30disclosureJune272026.pdf,ABB India Limited has informed the Exchange about change in Management,,,Change in Management,00:00:02,27062026122747,27-Jun-2026 12:27:49,168.60 KB,True,,,106678246,Electrical Equipment,INE117A01022,ABB India Limited,2026-06-27 12:27:47,ABB
26-Jun-2026 16:33:59,773.45 KB,https://nsearchives.nseindia.com/corporate/ABB_26062026163325_PostalBallotResultsJune262026.pdf,"ABB India Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:01,26062026163359,26-Jun-2026 16:34:00,773.45 KB,True,,,106677329,Electrical Equipment,INE117A01022,ABB India Limited,2026-06-26 16:33:59,ABB
