an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
27-Aug-2026 17:47:43,285.99 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_27082026174624_FINALSeptScheduleInvestorMeet.pdf,Oberoi Realty Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,27082026174743,27-Aug-2026 17:47:44,285.99 KB,True,,,106759238,Construction,INE093I01010,Oberoi Realty Limited,2026-08-27 17:47:43,OBEROIRLTY
27-Aug-2026 17:47:43,285.99 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_27082026174728_FINALSeptScheduleInvestorMeet.pdf,Oberoi Realty Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,27082026174743,27-Aug-2026 17:47:44,285.99 KB,True,,,106759239,Construction,INE093I01010,Oberoi Realty Limited,2026-08-27 17:47:43,OBEROIRLTY
17-Aug-2026 21:54:00,1.10 MB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_17082026215340_ThreeSixtyNorth_Update_17082026.pdf,"Project 'Three Sixty North, Gurugram'- Update",,,General Updates,00:00:01,17082026215400,17-Aug-2026 21:54:01,1.10 MB,True,,,106747534,Construction,INE093I01010,Oberoi Realty Limited,2026-08-17 21:54:00,OBEROIRLTY
10-Aug-2026 19:29:26,259.52 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_10082026192814_ScheduleInvestorMeet_August.pdf,Oberoi Realty Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,10082026192926,10-Aug-2026 19:29:27,259.52 KB,True,,,106735381,Construction,INE093I01010,Oberoi Realty Limited,2026-08-10 19:29:26,OBEROIRLTY
10-Aug-2026 19:29:26,259.52 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_10082026192502_ScheduleInvestorMeet_August.pdf,Oberoi Realty Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,10082026192926,10-Aug-2026 19:29:27,259.52 KB,True,,,106735380,Construction,INE093I01010,Oberoi Realty Limited,2026-08-10 19:29:26,OBEROIRLTY
10-Aug-2026 19:14:17,301.20 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_10082026191339_Changeinmangement_Pralayesh_Malakar.pdf,"Oberoi Realty Limited has informed the Exchange regarding Appointment of  Mr. Pralayesh Malakar as Assistant Vice President   Property Management Services of the company w.e.f. August 10, 2026.",,,Appointment,00:00:00,10082026191417,10-Aug-2026 19:14:17,301.20 KB,True,,,106735313,Construction,INE093I01010,Oberoi Realty Limited,2026-08-10 19:14:17,OBEROIRLTY
06-Aug-2026 14:57:56,262.63 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_06082026145729_CreditRating_SES_05082026_signed.pdf,Oberoi Realty Limited has informed the Exchange about ESG Credit Rating assigned by SES ESG Research Pvt. Ltd to the Company.,,,Credit Rating- Others,00:00:01,06082026145756,06-Aug-2026 14:57:57,262.63 KB,True,,,106728548,Construction,INE093I01010,Oberoi Realty Limited,2026-08-06 14:57:56,OBEROIRLTY
03-Aug-2026 18:21:58,312.81 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_03082026182119_Changeinmangement_Sandeep_Sant_Signed.pdf,"Oberoi Realty Limited has informed the Exchange regarding Appointment of Mr Sandeep Sant as Chief Operating Officer - Central Projects Office of the company w.e.f. August 03, 2026.",,,Appointment,00:00:01,03082026182158,03-Aug-2026 18:21:59,312.81 KB,True,,,106722519,Construction,INE093I01010,Oberoi Realty Limited,2026-08-03 18:21:58,OBEROIRLTY
29-Jul-2026 18:18:58,275.54 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_29072026181824_DA_MalabarHill_29072026.pdf,"Oberoi Realty Limited has informed the Exchange about Execution of Development Agreement in respect of land situated at Malabar Hill, Mumbai",,,Capacity addition,00:00:01,29072026181858,29-Jul-2026 18:18:59,275.54 KB,True,,,106715798,Construction,INE093I01010,Oberoi Realty Limited,2026-07-29 18:18:58,OBEROIRLTY
27-Jul-2026 18:24:41,252.92 KB,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_27072026182410_Concall_Transcript_Q1_2026-27.pdf,Oberoi Realty Limited has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,27072026182441,27-Jul-2026 18:24:42,252.92 KB,True,,,106712318,Construction,INE093I01010,Oberoi Realty Limited,2026-07-27 18:24:41,OBEROIRLTY
