an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
27-Aug-2026 18:20:17,653.50 KB,https://nsearchives.nseindia.com/corporate/NMDC_27082026182009_NMDCSEA_Cessation_of_Shri_Ashish_Chatterjee.pdf,"NMDC Limited has informed the Exchange regarding Cessation of Mr Ashish Chatterjee as Government Director of the company w.e.f. August 24, 2026.",,,Cessation,00:00:01,27082026182017,27-Aug-2026 18:20:18,653.50 KB,True,,,106759368,Mining,INE584A01023,NMDC Limited,2026-08-27 18:20:17,NMDC
25-Aug-2026 18:01:06,2.56 MB,https://nsearchives.nseindia.com/corporate/NMDC_25082026180047_Newspaperpublication_convening68th_AGM.pdf,NMDC Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:02,25082026180106,25-Aug-2026 18:01:08,2.56 MB,True,,,106756061,Mining,INE584A01023,NMDC Limited,2026-08-25 18:01:06,NMDC
24-Aug-2026 13:21:38,643.30 KB,https://nsearchives.nseindia.com/corporate/NMDC_24082026131904_NMDC68thAGMandRecorddate1.pdf,NMDC Limited has informed the Exchange that Record date for the purpose of Dividend  is 05-Oct-2026.,,,Record Date,00:00:01,24082026132138,24-Aug-2026 13:21:39,643.30 KB,True,,,106754095,Mining,INE584A01023,NMDC Limited,2026-08-24 13:21:38,NMDC
24-Aug-2026 13:12:48,643.30 KB,https://nsearchives.nseindia.com/corporate/NMDC_24082026131158_NMDC68thAGMandRecorddate1.pdf,NMDC Limited has informed the Exchange about General Updates,,,General Updates,00:00:00,24082026131248,24-Aug-2026 13:12:48,643.30 KB,True,,,106754082,Mining,INE584A01023,NMDC Limited,2026-08-24 13:12:48,NMDC
14-Aug-2026 19:20:20,2.50 MB,https://nsearchives.nseindia.com/corporate/NMDC_14082026192004_NMDCSEInvestorPPT30062026.pdf,NMDC Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,14082026192020,14-Aug-2026 19:20:21,2.50 MB,True,,,106745346,Mining,INE584A01023,NMDC Limited,2026-08-14 19:20:20,NMDC
14-Aug-2026 18:34:16,7.44 MB,https://nsearchives.nseindia.com/corporate/NMDC_14082026183152_NMDCSE14082026-1.pdf,"NMDC Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:00,14082026183416,14-Aug-2026 18:34:16,7.44 MB,True,,,106745117,Mining,INE584A01023,NMDC Limited,2026-08-14 18:34:16,NMDC
08-Aug-2026 09:02:03,379.42 KB,https://nsearchives.nseindia.com/corporate/NMDC_08082026090151_NMDCSEironoreprices_080820261.pdf,NMDC Limited has informed the Exchange about General Updates,,,General Updates,00:00:02,08082026090203,08-Aug-2026 09:02:05,379.42 KB,True,,,106732802,Mining,INE584A01023,NMDC Limited,2026-08-08 09:02:03,NMDC
01-Aug-2026 18:47:58,581.78 KB,https://nsearchives.nseindia.com/corporate/NMDC_01082026184751_SEA202627027_ProductionSalesJuly2026.pdf,NMDC Limited has informed the Exchange regarding Monthly Business Updates for the month of July 2026,,,Monthly Business Updates,00:00:01,01082026184758,01-Aug-2026 18:47:59,581.78 KB,True,,,106721063,Mining,INE584A01023,NMDC Limited,2026-08-01 18:47:58,NMDC
31-Jul-2026 17:03:49,814.43 KB,https://nsearchives.nseindia.com/corporate/NMDC_ROID_93787_KMP_Doc.zip,NMDC Limited has informed the Exchange about Resignation of Director/KMP/SMP,,,Resignation of Director/KMP/SMP,00:00:01,31072026170349,31-Jul-2026 17:03:50,814.43 KB,True,,,106719386,Mining,INE584A01023,NMDC Limited,2026-07-31 17:03:49,NMDC
30-Jul-2026 22:31:09,830.82 KB,https://nsearchives.nseindia.com/corporate/NMDC_30072026223041_NMDC_CSannoucement_30072026.pdf,NMDC Limited has informed the Exchange about Change in Company Secretary/Compliance Officer,,,Change in Company Secretary/Compliance Officer,00:00:01,30072026223109,30-Jul-2026 22:31:10,830.82 KB,True,,,106718193,Mining,INE584A01023,NMDC Limited,2026-07-30 22:31:09,NMDC
18-Jul-2026 21:18:07,1000.16 KB,https://nsearchives.nseindia.com/corporate/NMDC_18072026211756_20260718_SEA202627025-01.pdf,NMDC Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:00,18072026211807,18-Jul-2026 21:18:07,1000.16 KB,True,,,106702811,Mining,INE584A01023,NMDC Limited,2026-07-18 21:18:07,NMDC
