an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
27-Aug-2026 13:00:50,559.76 KB,https://nsearchives.nseindia.com/corporate/Aswi4739_27082026130027_SE_Intimation_27_08_2026_sd.pdf,Cochin Shipyard Limited has informed the Exchange about Action(s) taken or orders passed,,,Action(s) taken or orders passed,00:00:01,27082026130050,27-Aug-2026 13:00:51,559.76 KB,True,,,106758677,,INE704P01017,Cochin Shipyard Limited,2026-08-27 13:00:50,COCHINSHIP
22-Aug-2026 11:50:12,6.06 MB,https://nsearchives.nseindia.com/corporate/Aswi4739_22082026114942_SE_Intimation_Sgd.pdf,Cochin Shipyard Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,22082026115012,22-Aug-2026 11:50:13,6.06 MB,True,,,106753292,,INE704P01017,Cochin Shipyard Limited,2026-08-22 11:50:12,COCHINSHIP
17-Aug-2026 17:25:21,485.56 KB,https://nsearchives.nseindia.com/corporate/Aswi4739_17082026172454_SE_Intimation_SD.pdf,Cochin Shipyard Limited has informed the Exchange regarding Appointment of Dr. Vani Ahluwalia as Non-Official (Independent) Director of the company.,,,Appointment,00:00:00,17082026172521,17-Aug-2026 17:25:21,485.56 KB,True,,,106747108,,INE704P01017,Cochin Shipyard Limited,2026-08-17 17:25:21,COCHINSHIP
17-Aug-2026 13:24:58,12.97 MB,https://nsearchives.nseindia.com/corporate/Aswi4739_17082026132439_SE_Intimation_Newspaper_Ad_SD.pdf,Cochin Shipyard Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,17082026132458,17-Aug-2026 13:24:59,12.97 MB,True,,,106746756,,INE704P01017,Cochin Shipyard Limited,2026-08-17 13:24:58,COCHINSHIP
14-Aug-2026 18:08:28,512.34 KB,https://nsearchives.nseindia.com/corporate/Aswi4739_14082026180354_Board_Comments_Q4FY26_sd.pdf,"Cochin Shipyard Limited has informed the Exchange regarding ''Comments of the Board of Directors of the Company pursuant to SEBI Master Circular dated January 30, 2026"".",,,Updates,00:00:01,14082026180828,14-Aug-2026 18:08:29,512.34 KB,True,,,106744984,,INE704P01017,Cochin Shipyard Limited,2026-08-14 18:08:28,COCHINSHIP
14-Aug-2026 17:52:15,2.94 MB,https://nsearchives.nseindia.com/corporate/Aswi4739_14082026174331_SE_Intimation_14_08_2026_SD.pdf,"Cochin Shipyard Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:01,14082026175215,14-Aug-2026 17:52:16,2.94 MB,True,,,106744927,,INE704P01017,Cochin Shipyard Limited,2026-08-14 17:52:15,COCHINSHIP
11-Aug-2026 17:14:40,550.00 KB,https://nsearchives.nseindia.com/corporate/Aswi4739_11082026171424_SE_Intimation_sd.pdf,Cochin Shipyard Limited has informed the Exchange about change in Management,,,Change in Management,00:00:01,11082026171440,11-Aug-2026 17:14:41,550.00 KB,True,,,106736942,,INE704P01017,Cochin Shipyard Limited,2026-08-11 17:14:40,COCHINSHIP
29-Jul-2026 16:25:11,503.84 KB,https://nsearchives.nseindia.com/corporate/Aswi4739_29072026162452_SE_Intimation_sd.pdf,"Cochin Shipyard Limited has informed the Exchange regarding 'Extension of additional charge of the post of Chairman & Managing Director to Shri Jose V J, Director (Finance)'.",,,Updates,00:00:01,29072026162511,29-Jul-2026 16:25:12,503.84 KB,True,,,106715421,,INE704P01017,Cochin Shipyard Limited,2026-07-29 16:25:11,COCHINSHIP
17-Jul-2026 17:11:35,537.22 KB,https://nsearchives.nseindia.com/corporate/Aswi4739_17072026171111_SE_Intimation_Changein_Govt_Directors.pdf,Cochin Shipyard Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:01,17072026171135,17-Jul-2026 17:11:36,537.22 KB,True,,,106701712,,INE704P01017,Cochin Shipyard Limited,2026-07-17 17:11:35,COCHINSHIP
10-Jul-2026 14:11:22,2.30 MB,https://nsearchives.nseindia.com/corporate/Aswi4739_10072026141105_SE_Intimation_OFS_PIT_sd.pdf,"Cochin Shipyard Limited has informed the Exchange regarding 'Disclosure pursuant to Regulation 7(2)(b) of the SEBI (Prohibition of Insider Trading) Regulations, 2015 ( PIT Regulations )'.",,,Updates,00:00:01,10072026141122,10-Jul-2026 14:11:23,2.30 MB,True,,,106693438,,INE704P01017,Cochin Shipyard Limited,2026-07-10 14:11:22,COCHINSHIP
