an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
27-Aug-2026 17:45:48,277.83 KB,https://nsearchives.nseindia.com/corporate/CDSL_27082026174329_SEIntimationAppointmentofSmtGeethaGangadharanSEBIApprovalSd.pdf,"CDSL has informed the Exchange regarding Appointment of Smt. Geetha Gangadharan as Non-Executive Non-Independent Director of the Company w.e.f. August 27, 2026.",,,Appointment,00:00:00,27082026174548,27-Aug-2026 17:45:48,277.83 KB,True,,,106759227,,INE736A01011,Central Depository Services (India) Limited,2026-08-27 17:45:48,CDSL
27-Aug-2026 14:04:07,289.51 KB,https://nsearchives.nseindia.com/corporate/CDSL_27082026140343_Stock_Exchange_intimation_appointment_of_Chief_Regulatory_Officer.pdf,CDSL has informed the Exchange about change in Management.,,,Change in Management,00:00:01,27082026140407,27-Aug-2026 14:04:08,289.51 KB,True,,,106758753,,INE736A01011,Central Depository Services (India) Limited,2026-08-27 14:04:07,CDSL
27-Aug-2026 14:02:20,289.51 KB,https://nsearchives.nseindia.com/corporate/CDSL_27082026140148_Stock_Exchange_intimation_appointment_of_Chief_Regulatory_Officer.pdf,"CDSL has informed the Exchange regarding Outcome of Board Meeting held on August 27, 2026 with respect to Change in Management.",,,Outcome of Board Meeting,00:00:01,27082026140220,27-Aug-2026 14:02:21,289.51 KB,True,,,106758750,,INE736A01011,Central Depository Services (India) Limited,2026-08-27 14:02:20,CDSL
13-Aug-2026 18:52:30,331.57 KB,https://nsearchives.nseindia.com/corporate/CDSL_13082026185157_NSEIntimationONDC_Sd.pdf,CDSL has informed the Exchange about SEBI Approval for investment in Open Network for Digital Commerce (ONDC).,,,General Updates,00:00:02,13082026185230,13-Aug-2026 18:52:32,331.57 KB,True,,,106742630,,INE736A01011,Central Depository Services (India) Limited,2026-08-13 18:52:30,CDSL
07-Aug-2026 15:58:13,448.79 KB,https://nsearchives.nseindia.com/corporate/CDSL_07082026155803_NSEintimationtranscript.pdf,"CDSL has informed the Exchange about Transcript of Analysts/Institutional Investor Meet/Con. Call held on August 03, 2026.",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,07082026155813,07-Aug-2026 15:58:14,448.79 KB,True,,,106731241,,INE736A01011,Central Depository Services (India) Limited,2026-08-07 15:58:13,CDSL
05-Aug-2026 19:16:07,310.75 KB,https://nsearchives.nseindia.com/corporate/CDSL_05082026191153_ConCallInvite_Aug12_2026_sd.pdf,CDSL has informed the Exchange about Schedule of analyst call with Emkay Confluence 2026,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,05082026191607,05-Aug-2026 19:16:08,310.75 KB,True,,,106727264,,INE736A01011,Central Depository Services (India) Limited,2026-08-05 19:16:07,CDSL
05-Aug-2026 19:13:32,311.39 KB,https://nsearchives.nseindia.com/corporate/CDSL_05082026190701_ConCallInvite_Aug10_2026_sd.pdf,CDSL has informed the Exchange about Schedule of analyst call with Nirmal Bang Institutional Equities,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,05082026191332,05-Aug-2026 19:13:33,311.39 KB,True,,,106727259,,INE736A01011,Central Depository Services (India) Limited,2026-08-05 19:13:32,CDSL
03-Aug-2026 19:03:32,294.46 KB,https://nsearchives.nseindia.com/corporate/CDSL_03082026185916_NSEIntimation_Concall_3Aug2026_V2_sd.pdf,"CDSL has informed the Exchange about the link of audio recording of the conference call held on August 03, 2026.",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,03082026190332,03-Aug-2026 19:03:34,294.46 KB,True,,,106722659,,INE736A01011,Central Depository Services (India) Limited,2026-08-03 19:03:32,CDSL
02-Aug-2026 11:58:54,1.88 MB,https://nsearchives.nseindia.com/corporate/CDSL_02082026115833_NSEIntimation_Financial_Results.pdf,CDSL has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,02082026115854,02-Aug-2026 11:58:55,1.88 MB,True,,,106721226,,INE736A01011,Central Depository Services (India) Limited,2026-08-02 11:58:54,CDSL
01-Aug-2026 13:47:52,2.42 MB,https://nsearchives.nseindia.com/corporate/CDSL_01082026134647_NSEIntimation_InvestorPresentation.pdf,"CDSL has informed the Exchange about Presentation for the financial results for the quarter ended June 30, 2026.",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,01082026134752,01-Aug-2026 13:47:53,2.42 MB,True,,,106720665,,INE736A01011,Central Depository Services (India) Limited,2026-08-01 13:47:52,CDSL
