an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
21-Aug-2026 21:47:29,3.06 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_21082026214651_SEIntimationScrutinizers21082026.pdf,Indus Towers Limited has informed the Exchange regarding Voting Results and Scrutinizer Report pertaining to 20th Annual General Meeting,,,Shareholders meeting,00:00:02,21082026214729,21-Aug-2026 21:47:31,3.06 MB,True,,,106753057,,INE121J01017,Indus Towers Limited,2026-08-21 21:47:29,INDUSTOWER
19-Aug-2026 23:37:59,6.15 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_19082026233744_AGM_proceedings.pdf,Indus Towers Limited has informed the Exchange regarding proceedings of 20th Annual General Meeting,,,Shareholders meeting,00:00:00,19082026233759,19-Aug-2026 23:37:59,6.15 MB,True,,,106750369,,INE121J01017,Indus Towers Limited,2026-08-19 23:37:59,INDUSTOWER
10-Aug-2026 16:20:30,333.18 KB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_10082026161806_InvestorCallSchedule10082026.pdf,Indus Towers Limited has informed the Exchange regarding schedule of Analyst/ Institutional Investors' Meeting,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,10082026162030,10-Aug-2026 16:20:31,333.18 KB,True,,,106734613,,INE121J01017,Indus Towers Limited,2026-08-10 16:20:30,INDUSTOWER
03-Aug-2026 20:37:45,603.70 KB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_03082026203503_SEECTranscriptsIndus03082026.pdf,"Indus Towers Limited has informed the Exchange regarding Transcripts of the Earnings Call on the Company s performance for the first quarter (Q1) ended June 30, 2026",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,03082026203745,03-Aug-2026 20:37:46,603.70 KB,True,,,106722850,,INE121J01017,Indus Towers Limited,2026-08-03 20:37:45,INDUSTOWER
31-Jul-2026 20:38:11,2.74 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_31072026203617_SEOutcomePB31072026.pdf,Indus Towers Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:01,31072026203811,31-Jul-2026 20:38:12,2.74 MB,True,,,106720134,,INE121J01017,Indus Towers Limited,2026-07-31 20:38:11,INDUSTOWER
31-Jul-2026 20:31:18,2.74 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_31072026202923_SEOutcomePB31072026.pdf,"Indus Towers Limited has submitted the Exchange a copy Scrutinizers Report of  Postal Ballot. Further, the Company has informed the Exchange regarding Voting Results.",,,Shareholders meeting,00:00:01,31072026203118,31-Jul-2026 20:31:19,2.74 MB,True,,,106720125,,INE121J01017,Indus Towers Limited,2026-07-31 20:31:18,INDUSTOWER
29-Jul-2026 14:22:00,4.30 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_29072026141541_SEPostDispatchAd29072026.pdf,Indus Towers Limited has informed the Exchange regarding Newspaper Advertisements pertaining to 20th AGM of the Company,,,Copy of Newspaper Publication,00:00:02,29072026142200,29-Jul-2026 14:22:02,4.30 MB,True,,,106715188,,INE121J01017,Indus Towers Limited,2026-07-29 14:22:00,INDUSTOWER
28-Jul-2026 23:46:03,382.13 KB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_28072026234258_SERecordDate28072026.pdf,Indus Towers Limited has informed the Exchange regarding Record Date for payment of Final Dividend on Equity Shares for the financial year 2025-26,,,Record Date,00:00:01,28072026234603,28-Jul-2026 23:46:04,382.13 KB,True,,,106714588,,INE121J01017,Indus Towers Limited,2026-07-28 23:46:03,INDUSTOWER
28-Jul-2026 23:40:23,14.32 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_28072026234008_SENoticeIRBRSRLetterFINAL.pdf,Indus Towers Limited has informed the Exchange regarding Business Responsibility and Sustainability Report for the Financial Year 2025-26,,,General Updates,00:00:02,28072026234023,28-Jul-2026 23:40:25,14.32 MB,True,,,106714579,,INE121J01017,Indus Towers Limited,2026-07-28 23:40:23,INDUSTOWER
28-Jul-2026 23:26:27,14.32 MB,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_28072026232449_SENoticeIRBRSRLetterFINAL.pdf,Indus Towers Limited has informed the Exchange regarding Notice of 20th Annual General Meeting,,,Shareholders meeting,00:00:01,28072026232627,28-Jul-2026 23:26:28,14.32 MB,True,,,106714571,,INE121J01017,Indus Towers Limited,2026-07-28 23:26:27,INDUSTOWER
