an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
01-Sep-2026 11:13:49,273.82 KB,https://nsearchives.nseindia.com/corporate/BDL_01092026111325_Cov_Letter_01-09-2026_SMP.pdf,"Bharat Dynamics Limited has informed the Exchange regarding Cessation of Mr L Kishan and Mrs. Yalamanchili ushasri of the company w.e.f. September 01, 2026.",,,Cessation,00:00:01,01092026111349,01-Sep-2026 11:13:50,273.82 KB,True,,,106763706,,INE171Z01018,Bharat Dynamics Limited,2026-09-01 11:13:49,BDL
26-Aug-2026 15:11:35,227.13 KB,https://nsearchives.nseindia.com/corporate/BDL_26082026151021_SECOVFINE26082026.pdf,Bharat Dynamics Limited has informed the Exchange regarding 'Fines imposed by Stock Exchanges'.,,,Updates,00:00:01,26082026151135,26-Aug-2026 15:11:36,227.13 KB,True,,,106757313,,INE171Z01018,Bharat Dynamics Limited,2026-08-26 15:11:35,BDL
21-Aug-2026 17:07:29,278.84 KB,https://nsearchives.nseindia.com/corporate/BDL_21082026170709_SMP_21Aug2026SE.pdf,Bharat Dynamics Limited has informed the Exchange about change in Management,,,Change in Management,00:00:01,21082026170729,21-Aug-2026 17:07:30,278.84 KB,True,,,106752599,,INE171Z01018,Bharat Dynamics Limited,2026-08-21 17:07:29,BDL
18-Aug-2026 18:26:19,518.11 KB,https://nsearchives.nseindia.com/corporate/BDL_18082026182532_Initimation_of_appointment_of_independent_directors.pdf,"Bharat Dynamics Limited has informed the Exchange regarding Appointment of  letter attached as Independent Director of the company w.e.f. August 17, 2026.",,,Appointment,00:00:01,18082026182619,18-Aug-2026 18:26:20,518.11 KB,True,,,106748662,,INE171Z01018,Bharat Dynamics Limited,2026-08-18 18:26:19,BDL
14-Aug-2026 13:50:20,681.68 KB,https://nsearchives.nseindia.com/corporate/BDL_14082026134753_BDLUFR14AUG2026.pdf,"Bharat Dynamics Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:02,14082026135020,14-Aug-2026 13:50:22,681.68 KB,True,,,106743996,,INE171Z01018,Bharat Dynamics Limited,2026-08-14 13:50:20,BDL
30-Jul-2026 17:13:15,4.78 MB,https://nsearchives.nseindia.com/corporate/BDL_30072026171301_BDLSEIEPFnoticeshareholderFD2018-19July2026.pdf,Bharat Dynamics Limited has informed the Exchange about Copy of Newspaper Publication (IEPF).,,,Copy of Newspaper Publication,00:00:01,30072026171315,30-Jul-2026 17:13:16,4.78 MB,True,,,106717432,,INE171Z01018,Bharat Dynamics Limited,2026-07-30 17:13:15,BDL
22-Jul-2026 10:28:44,3.89 MB,https://nsearchives.nseindia.com/corporate/BDL_22072026102758_BDLSERSCA30JUNE2026.pdf,"Bharat Dynamics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:00,22072026102844,22-Jul-2026 10:28:44,3.89 MB,True,,,106706086,,INE171Z01018,Bharat Dynamics Limited,2026-07-22 10:28:44,BDL
09-Jul-2026 17:06:30,784.43 KB,https://nsearchives.nseindia.com/corporate/BDL_09072026170618_BDLreg74June2026.pdf,"Bharat Dynamics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,09072026170630,09-Jul-2026 17:06:31,784.43 KB,True,,,106692265,,INE171Z01018,Bharat Dynamics Limited,2026-07-09 17:06:30,BDL
09-Jul-2026 12:53:37,327.47 KB,https://nsearchives.nseindia.com/corporate/BDL_09072026125244_CMDSE09JULY2026.pdf,"Bharat Dynamics Limited has informed the Exchange regarding Appointment of Mr Shailesh Vagerwal as Chairman & Managing Director of the company w.e.f. July 09, 2026.",,,Appointment,00:00:01,09072026125337,09-Jul-2026 12:53:38,327.47 KB,True,,,106691763,,INE171Z01018,Bharat Dynamics Limited,2026-07-09 12:53:37,BDL
03-Jul-2026 13:12:31,261.47 KB,https://nsearchives.nseindia.com/corporate/BDL_03072026131051_BDLSEDGMSSCESSATION30062026.pdf,Bharat Dynamics Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:00,03072026131231,03-Jul-2026 13:12:31,261.47 KB,True,,,106685579,,INE171Z01018,Bharat Dynamics Limited,2026-07-03 13:12:31,BDL
29-Jun-2026 11:42:33,268.73 KB,https://nsearchives.nseindia.com/corporate/BDL_29062026114217_Trading_Window_Closure_01072026.pdf,"Bharat Dynamics Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,29062026114233,29-Jun-2026 11:42:34,268.73 KB,True,,,106679068,,INE171Z01018,Bharat Dynamics Limited,2026-06-29 11:42:33,BDL
