an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
20-Aug-2026 13:33:06,220.39 KB,https://nsearchives.nseindia.com/corporate/SHREECEM_20082026133240_NSE_BSE_ESG_200826.pdf,SHREE CEMENT LIMITED has informed the Exchange   regarding ESG Ratings by CRISIL ESG Ratings & Analytics Limited.,,,General Updates,00:00:01,20082026133306,20-Aug-2026 13:33:07,220.39 KB,True,,,106750829,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-08-20 13:33:06,SHREECEM
06-Aug-2026 15:27:45,759.91 KB,https://nsearchives.nseindia.com/corporate/SHREECEM_06082026152702_NSE_BSE_Transcript_060826.pdf,SHREE CEMENT LIMITED has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,06082026152745,06-Aug-2026 15:27:46,759.91 KB,True,,,106728612,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-08-06 15:27:45,SHREECEM
03-Aug-2026 19:10:49,212.77 KB,https://nsearchives.nseindia.com/corporate/SHREECEM_03082026191017_NSE_BSE_SMP_030826.pdf,"SHREE CEMENT LIMITED has informed the Exchange regarding Demise of Mr Ashok Bhandari, Other of the company on August 03, 2026.",,,Demise,00:00:00,03082026191049,03-Aug-2026 19:10:49,212.77 KB,True,,,106722683,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-08-03 19:10:49,SHREECEM
01-Aug-2026 17:52:06,3.05 MB,https://nsearchives.nseindia.com/corporate/SHREECEM_01082026175150_NSE_BSE_Scrutizer_Report_010826.pdf,"SHREE CEMENT LIMITED has informed the Exchange regarding voting results of  Annual General Meeting held on July 31, 2026",,,Shareholders meeting,00:00:00,01082026175206,01-Aug-2026 17:52:06,3.05 MB,True,,,106720996,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-08-01 17:52:06,SHREECEM
01-Aug-2026 17:50:55,3.05 MB,https://nsearchives.nseindia.com/corporate/SHREECEM_01082026175028_NSE_BSE_Scrutizer_Report_010826.pdf,"SHREE CEMENT LIMITED has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on July 31, 2026",,,Shareholders meeting,00:00:01,01082026175055,01-Aug-2026 17:50:56,3.05 MB,True,,,106720994,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-08-01 17:50:55,SHREECEM
01-Aug-2026 15:34:12,6.97 MB,https://nsearchives.nseindia.com/corporate/SHREECEM_01082026153402_NSE_BSE_Newspaper_Advertisment_010726.pdf,SHREE CEMENT LIMITED has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:00,01082026153412,01-Aug-2026 15:34:12,6.97 MB,True,,,106720790,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-08-01 15:34:12,SHREECEM
31-Jul-2026 19:36:47,575.06 KB,https://nsearchives.nseindia.com/corporate/SHREECEM_31072026193631_NSE_BSE_Audio_Transcript_310726.pdf,SHREE CEMENT LIMITED has informed the Exchange about Link of Recording,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,31072026193647,31-Jul-2026 19:36:48,575.06 KB,True,,,106720014,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-07-31 19:36:47,SHREECEM
31-Jul-2026 18:50:30,278.11 KB,https://nsearchives.nseindia.com/corporate/SHREECEM_31072026184841_NSE_BSE_AGM_Outcome_310726.pdf,"SHREE CEMENT LIMITED has informed the Exchange regarding Proceedings of Annual General Meeting held on July 31, 2026",,,Shareholders meeting,00:00:00,31072026185030,31-Jul-2026 18:50:30,278.11 KB,True,,,106719853,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-07-31 18:50:30,SHREECEM
31-Jul-2026 14:39:40,302.42 KB,https://nsearchives.nseindia.com/corporate/SHREECEM_31072026143930_NSE_BSE_Press_Release_310726.pdf,"SHREE CEMENT LIMITED has informed the Exchange regarding a press release dated July 31, 2026, titled ""Financial Results for the Quarter ended 30th June, 2026"".",,,Press Release,00:00:01,31072026143940,31-Jul-2026 14:39:41,302.42 KB,True,,,106719026,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-07-31 14:39:40,SHREECEM
31-Jul-2026 14:26:36,11.13 MB,https://nsearchives.nseindia.com/corporate/SHREECEM_31072026142509_NSE_BSE_Results_310726.pdf,"SHREE CEMENT LIMITED has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",,,Outcome of Board Meeting,00:00:00,31072026142636,31-Jul-2026 14:26:36,11.13 MB,True,,,106718996,Cement And Cement Products,INE070A01015,SHREE CEMENT LIMITED,2026-07-31 14:26:36,SHREECEM
