an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
31-Aug-2026 19:01:33,4.99 MB,https://nsearchives.nseindia.com/corporate/DMART_31082026190013_ASLCRISILNCDCreditRatingIntimation31082026.pdf,Avenue Supermarts Limited has informed the Exchange about Credit Rating by Crisil Ratings Limited for Non-Convertible Debentures,,,Credit Rating- New,00:00:01,31082026190133,31-Aug-2026 19:01:34,4.99 MB,True,,,106762990,,INE192R01011,Avenue Supermarts Limited,2026-08-31 19:01:33,DMART
27-Aug-2026 16:00:26,290.02 KB,https://nsearchives.nseindia.com/corporate/DMART_27082026155920_ASLSESESGRatingIntimation27082026.pdf,Avenue Supermarts Limited has informed the Exchange about ESG Rating by SES ESG Research Pvt. Ltd.,,,General Updates,00:00:00,27082026160026,27-Aug-2026 16:00:26,290.02 KB,True,,,106758924,,INE192R01011,Avenue Supermarts Limited,2026-08-27 16:00:26,DMART
26-Aug-2026 11:11:23,225.47 KB,https://nsearchives.nseindia.com/corporate/DMART_26082026111105_ASLInitmationReg30_26082026.pdf,Avenue Supermarts Limited has informed the Exchange about Action(s) taken or orders passed,,,Action(s) taken or orders passed,00:00:01,26082026111123,26-Aug-2026 11:11:24,225.47 KB,True,,,106756935,,INE192R01011,Avenue Supermarts Limited,2026-08-26 11:11:23,DMART
24-Aug-2026 18:00:33,400.53 KB,https://nsearchives.nseindia.com/corporate/DMART_24082026175956_ASLICRANCDCreditRatingIntimation24082026.pdf,Avenue Supermarts Limited has informed the Exchange about Credit Rating by ICRA Limited for Non-Convertible Debentures,,,Credit Rating- New,00:00:01,24082026180033,24-Aug-2026 18:00:34,400.53 KB,True,,,106754521,,INE192R01011,Avenue Supermarts Limited,2026-08-24 18:00:33,DMART
21-Aug-2026 14:24:20,204.04 KB,https://nsearchives.nseindia.com/corporate/DMART_21082026142348_ASLInitmationStoreOpening21082026.pdf,Avenue Supermarts Limited has informed the Exchange regarding 'Store Opening Intimation'.,,,Updates,00:00:01,21082026142420,21-Aug-2026 14:24:21,204.04 KB,True,,,106752339,,INE192R01011,Avenue Supermarts Limited,2026-08-21 14:24:20,DMART
21-Aug-2026 12:37:23,4.65 MB,https://nsearchives.nseindia.com/corporate/DMART_21082026123430_ASLVotingresultandScritinizerReportAGM19082026.pdf,"Avenue Supermarts Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 19, 2026. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:01,21082026123723,21-Aug-2026 12:37:24,4.65 MB,True,,,106752237,,INE192R01011,Avenue Supermarts Limited,2026-08-21 12:37:23,DMART
20-Aug-2026 18:43:04,211.83 KB,https://nsearchives.nseindia.com/corporate/DMART_20082026184040_CPAllotmentIntimation20082026.pdf,Avenue Supermarts Limited has informed the Exchange about allotment of  Commercial Paper of Rs. 200 crores,,,General Updates,00:00:01,20082026184304,20-Aug-2026 18:43:05,211.83 KB,True,,,106751409,,INE192R01011,Avenue Supermarts Limited,2026-08-20 18:43:04,DMART
20-Aug-2026 18:34:19,204.04 KB,https://nsearchives.nseindia.com/corporate/DMART_20082026183258_ASLInitmationStoreOpening20082026.pdf,Avenue Supermarts Limited has informed the Exchange regarding 'Store Opening'.,,,Updates,00:00:01,20082026183419,20-Aug-2026 18:34:20,204.04 KB,True,,,106751369,,INE192R01011,Avenue Supermarts Limited,2026-08-20 18:34:19,DMART
19-Aug-2026 17:51:35,311.55 KB,https://nsearchives.nseindia.com/corporate/DMART_19082026174944_Proceedingsofthe26thAGM19082026.pdf,"Avenue Supermarts Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 19, 2026",,,Shareholders meeting,00:00:01,19082026175135,19-Aug-2026 17:51:36,311.55 KB,True,,,106749891,,INE192R01011,Avenue Supermarts Limited,2026-08-19 17:51:35,DMART
11-Aug-2026 17:46:09,289.33 KB,https://nsearchives.nseindia.com/corporate/DMART_11082026174126_CPAllotmentIntimation11082026.pdf,Avenue Supermarts Limited has informed the Exchange about allotment of Commercial Paper of Rs. 300 crores,,,General Updates,00:00:01,11082026174609,11-Aug-2026 17:46:10,289.33 KB,True,,,106737100,,INE192R01011,Avenue Supermarts Limited,2026-08-11 17:46:09,DMART
05-Aug-2026 18:20:56,601.06 KB,https://nsearchives.nseindia.com/corporate/DMART_05082026181958_ASLICRACreditRatingIntimation05082026.pdf,Avenue Supermarts Limited has informed the Exchange about Credit Rating,,,Credit Rating,00:00:01,05082026182056,05-Aug-2026 18:20:57,601.06 KB,True,,,106727071,,INE192R01011,Avenue Supermarts Limited,2026-08-05 18:20:56,DMART
04-Aug-2026 16:56:43,203.83 KB,https://nsearchives.nseindia.com/corporate/DMART_04082026165630_ASLInitmationStoreOpening04082026.pdf,Avenue Supermarts Limited has informed the Exchange regarding 'Store Opening Intimation'.,,,Updates,00:00:01,04082026165643,04-Aug-2026 16:56:44,203.83 KB,True,,,106724317,,INE192R01011,Avenue Supermarts Limited,2026-08-04 16:56:43,DMART
04-Aug-2026 12:48:47,566.83 KB,https://nsearchives.nseindia.com/corporate/DMART_04082026124725_ASLTranscriptIntimation04082026.pdf,"Avenue Supermarts Limited has informed the Exchange about Transcript of conference call with Analyst/ Institutional Investors held on 28th July, 2026.",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,04082026124847,04-Aug-2026 12:48:48,566.83 KB,True,,,106723582,,INE192R01011,Avenue Supermarts Limited,2026-08-04 12:48:47,DMART
29-Jul-2026 18:32:32,286.52 KB,https://nsearchives.nseindia.com/corporate/DMART_29072026183121_ASLMeetingDetailsAnalystMeet29072026.pdf,"Avenue Supermarts Limited has informed the Exchange about Update on Analyst/ Institutional Investor Meetings held on 29th July, 2026",,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,29072026183232,29-Jul-2026 18:32:34,286.52 KB,True,,,106715847,,INE192R01011,Avenue Supermarts Limited,2026-07-29 18:32:32,DMART
28-Jul-2026 18:50:57,288.89 KB,https://nsearchives.nseindia.com/corporate/DMART_28072026184915_ASLMeetingDetailsAnalystMeet28072026.pdf,Avenue Supermarts Limited has informed the Exchange about Link of Recording and Updates on Analyst/ Investor Meet 2026,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,28072026185057,28-Jul-2026 18:50:58,288.89 KB,True,,,106714124,,INE192R01011,Avenue Supermarts Limited,2026-07-28 18:50:57,DMART
