an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
10-Apr-2026 17:45:48,107.66 KB,https://nsearchives.nseindia.com/corporate/RELIABLE_20012025164356_clarification.PDF,"The Exchange had sought clarification from Reliable Data Services Limited for the quarter ended 30-Sep-2024 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   The response of the Company is enclosed.",,,Reply to Clarification- Financial results,00:00:01,10042026174548,10-Apr-2026 17:45:49,107.66 KB,True,,,106586829,,INE375Y01018,Reliable Data Services Limited,2026-04-10 17:45:48,RELIABLE
09-Jan-2026 11:28:53,0 Bytes,-,"The Exchange has sought clarification from Reliable Data Services Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company is required to clarify the following: -1. Limited Review Report/ Independent Auditor's Report is not in the format prescribed by SEBI  The response of the Company is awaited.",,,Clarification - Financial Results,00:00:01,09012026112853,09-Jan-2026 11:28:54,0 Bytes,True,,,106492594,,INE375Y01018,Reliable Data Services Limited,2026-01-09 11:28:53,RELIABLE
06-Jul-2026 14:55:26,728.95 KB,https://nsearchives.nseindia.com/corporate/team_sandeshc_30062026114939_encumbrance.pdf,"Reliable Data Services Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",,,Disclosure under SEBI Takeover Regulations,00:00:01,06072026145526,06-Jul-2026 14:55:27,728.95 KB,True,,,106680832,,INE375Y01018,Reliable Data Services Limited,2026-07-06 14:55:26,RELIABLE
06-Jul-2026 13:08:56,782.76 KB,https://nsearchives.nseindia.com/corporate/RELIABLE_06072026130834_Certificateundersebi.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,06072026130856,06-Jul-2026 13:08:57,782.76 KB,True,,,106687375,,INE375Y01018,Reliable Data Services Limited,2026-07-06 13:08:56,RELIABLE
06-May-2026 14:27:26,1.46 MB,https://nsearchives.nseindia.com/corporate/RELIABLE_06052026142714_announcementregardingwarningletter.pdf,Reliable Data Services Limited has informed the Exchange about General Updates,,,General Updates,00:00:01,06052026142726,06-May-2026 14:27:27,1.46 MB,True,,,106611039,,INE375Y01018,Reliable Data Services Limited,2026-05-06 14:27:26,RELIABLE
06-Apr-2026 16:27:41,1.01 MB,https://nsearchives.nseindia.com/corporate/RELIABLE_06042026162709_certificateunderSEBI74_5_.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,06042026162741,06-Apr-2026 16:27:42,1.01 MB,True,,,106580621,,INE375Y01018,Reliable Data Services Limited,2026-04-06 16:27:41,RELIABLE
05-Jan-2026 16:54:52,600.65 KB,https://nsearchives.nseindia.com/corporate/RELIABLE_05012026165439_74_5_.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,05012026165452,05-Jan-2026 16:54:53,600.65 KB,True,,,106487738,,INE375Y01018,Reliable Data Services Limited,2026-01-05 16:54:52,RELIABLE
03-Jun-2026 12:17:14,973.72 KB,https://nsearchives.nseindia.com/corporate/RELIABLE_03062026121651_boardcommentsforfine.pdf,Reliable Data Services Limited has informed the Exchange regarding 'Boardcommnentsonfineleviedbythexchange'.,,,Updates,00:00:01,03062026121714,03-Jun-2026 12:17:15,973.72 KB,True,,,106653404,,INE375Y01018,Reliable Data Services Limited,2026-06-03 12:17:14,RELIABLE
01-Jun-2026 11:52:46,7.49 MB,https://nsearchives.nseindia.com/corporate/RELIABLE_01062026115237_publishingnewspaper.pdf,Reliable Data Services Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,01062026115246,01-Jun-2026 11:52:47,7.49 MB,True,,,106650743,,INE375Y01018,Reliable Data Services Limited,2026-06-01 11:52:46,RELIABLE
12-Feb-2025 15:39:37,,https://nsearchives.nseindia.com/corporate/RELIABLE_12022025153653_Proceedings.PDF,"Reliable Data Services Limited has informed the Exchange regarding Proceedings of Extraordinary General Meeting held on February 12, 2025",,,Shareholders meeting,00:00:01,12022025153937,12-Feb-2025 15:39:38,-,False,,,106147967,,INE375Y01018,Reliable Data Services Limited,2025-02-12 15:39:37,RELIABLE
11-Mar-2025 11:52:25,,https://nsearchives.nseindia.com/corporate/RELIABLE_08032025142922_clarification.PDF,"The Exchange had sought clarification from Reliable Data Services Limited for the quarter ended 31-Dec-2024 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   -1. Financial results submitted is not as per format prescribed by SEBI -2. Limited Review Report/ Independent Auditor's Report is not in the format prescribed by SEBI The response of the Company is enclosed.",,,Reply to Clarification- Financial results,00:00:01,11032025115225,11-Mar-2025 11:52:26,-,False,,,106170092,,INE375Y01018,Reliable Data Services Limited,2025-03-11 11:52:25,RELIABLE
09-Oct-2025 14:01:47,523.99 KB,https://nsearchives.nseindia.com/corporate/RELIABLE_09102025140117_certificateundersebi74_5_.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,09102025140147,09-Oct-2025 14:01:48,523.99 KB,True,,,106402459,,INE375Y01018,Reliable Data Services Limited,2025-10-09 14:01:47,RELIABLE
09-Jul-2025 13:24:05,502.17 KB,https://nsearchives.nseindia.com/corporate/RELIABLE_09072025132355_Reliable74_5_.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:02,09072025132405,09-Jul-2025 13:24:07,502.17 KB,False,,,106294261,,INE375Y01018,Reliable Data Services Limited,2025-07-09 13:24:05,RELIABLE
09-Apr-2025 16:35:16,,https://nsearchives.nseindia.com/corporate/RELIABLE_09042025163446_disclosureoflargecorporate.PDF,Reliable Data Services Limited has informed the Exchange regarding 'confirmation pertaining to non applicabiliti of large corporate framework'.,,,Updates,00:00:00,09042025163516,09-Apr-2025 16:35:16,-,False,,,106198823,,INE375Y01018,Reliable Data Services Limited,2025-04-09 16:35:16,RELIABLE
07-Jan-2025 15:20:46,,https://nsearchives.nseindia.com/corporate/RELIABLE_07012025151946_74_5_.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,07012025152046,07-Jan-2025 15:20:47,-,False,,,106106848,,INE375Y01018,Reliable Data Services Limited,2025-01-07 15:20:46,RELIABLE
06-Sep-2025 13:37:59,8.75 MB,https://nsearchives.nseindia.com/corporate/RELIABLE_06092025133734_copyofnewspaper.pdf,Reliable Data Services Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,06092025133759,06-Sep-2025 13:38:00,8.75 MB,True,,,106366175,,INE375Y01018,Reliable Data Services Limited,2025-09-06 13:37:59,RELIABLE
06-Mar-2025 20:19:20,,-,"The Exchange has sought clarification from Reliable Data Services Limited for the quarter ended 31-Dec-2024 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company is required to clarify the following:  -1. Financial results submitted is not as per format prescribed by SEBI -2. Limited Review Report/ Independent Auditor's Report is not in the format prescribed by SEBI The response of the Company is awaited.",,,Clarification - Financial Results,00:00:01,06032025201920,06-Mar-2025 20:19:21,-,False,,,106167240,,INE375Y01018,Reliable Data Services Limited,2025-03-06 20:19:20,RELIABLE
05-Sep-2025 13:42:29,1.69 MB,https://nsearchives.nseindia.com/corporate/RELIABLE_05092025134137_Notice_of_Agm.pdf,"Reliable Data Services Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on September 29, 2025",,,Shareholders meeting,00:00:00,05092025134229,05-Sep-2025 13:42:29,1.69 MB,True,,,106364724,,INE375Y01018,Reliable Data Services Limited,2025-09-05 13:42:29,RELIABLE
05-Apr-2025 16:34:08,,https://nsearchives.nseindia.com/corporate/RELIABLE_05042025163354_DECLARATIONOFENCUMBRANCE.PDF,"Reliable Data Services Limited has informed the Exchange regarding 'Disclosure under Regulation 31(4) and 31(5) of SEBI (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.'.",,,Updates,00:00:00,05042025163408,05-Apr-2025 16:34:08,-,False,,,106195133,,INE375Y01018,Reliable Data Services Limited,2025-04-05 16:34:08,RELIABLE
05-Apr-2025 15:42:20,,https://nsearchives.nseindia.com/corporate/RELIABLE_05042025154126_74_5_.pdf,"Reliable Data Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,05042025154220,05-Apr-2025 15:42:21,-,False,,,106195098,,INE375Y01018,Reliable Data Services Limited,2025-04-05 15:42:20,RELIABLE
