an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
26-Aug-2026 16:53:44,303.42 KB,https://nsearchives.nseindia.com/corporate/IRFC_26082026165323_DisclosureUnderRegulation30ofSEBILODRRegulationsJUNE_2026.pdf,"Indian Railway Finance Corporation Limited has informed regarding Disclosure under regulation 30 of SEBI (LODR) REgulations, 2015 -Intimation of fine",,,Disclosure of material issue,00:00:01,26082026165344,26-Aug-2026 16:53:45,303.42 KB,True,,,106757527,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-26 16:53:44,IRFC
26-Aug-2026 16:49:22,12.68 MB,https://nsearchives.nseindia.com/corporate/IRFC_26082026164806_SE_intimation_Newspaper_Publications_Chairman_message.pdf,"Indian Railway Finance Corporation Limited has informed the Exchange  regarding newspaper publication under regulation 47 of SEBI (LODR) Regulations, 2015.",,,Updates,00:00:02,26082026164922,26-Aug-2026 16:49:24,12.68 MB,True,,,106757518,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-26 16:49:22,IRFC
25-Aug-2026 19:59:59,5.17 MB,https://nsearchives.nseindia.com/corporate/IRFC_25082026195950_VOTINGRESULT.pdf,"Indian Railway Finance Corporation Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 25, 2026. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:01,25082026195959,25-Aug-2026 20:00:00,5.17 MB,True,,,106756387,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-25 19:59:59,IRFC
25-Aug-2026 18:04:13,3.70 MB,https://nsearchives.nseindia.com/corporate/IRFC_25082026180403_39th_AGM___1_.pdf,"Indian Railway Finance Corporation Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 25, 2026",,,Shareholders meeting,00:00:01,25082026180413,25-Aug-2026 18:04:14,3.70 MB,True,,,106756074,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-25 18:04:13,IRFC
25-Aug-2026 17:53:09,128.58 KB,https://nsearchives.nseindia.com/corporate/IRFC_25082026175256_OUTCOMEOFBM.pdf,Indian Railway Finance Corporation Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:01,25082026175309,25-Aug-2026 17:53:10,128.58 KB,True,,,106756022,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-25 17:53:09,IRFC
25-Aug-2026 17:40:23,128.58 KB,https://nsearchives.nseindia.com/corporate/IRFC_25082026173929_OUTCOMEOFBM.pdf,"Indian Railway Finance Corporation Limited has informed the Exchange regarding Outcome of Board Meeting held on August 25, 2026.",,,Outcome of Board Meeting,00:00:01,25082026174023,25-Aug-2026 17:40:24,128.58 KB,True,,,106755959,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-25 17:40:23,IRFC
24-Aug-2026 18:36:15,583.37 KB,https://nsearchives.nseindia.com/corporate/IRFC_24082026183607_INTIMATION.pdf,Indian Railway Finance Corporation Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,,,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,00:00:00,24082026183615,24-Aug-2026 18:36:15,583.37 KB,True,,,106754623,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-24 18:36:15,IRFC
20-Aug-2026 17:30:08,375.47 KB,https://nsearchives.nseindia.com/corporate/IRFC_20082026172948_IntimationAppointmentofID20082026.pdf,"Indian Railway Finance Corporation Limited has informed the Exchange regarding Appointment of Mrs Manjula Mishra as Non- Executive Independent Director of the company w.e.f. August 20, 2026.",,,Appointment,00:00:01,20082026173008,20-Aug-2026 17:30:09,375.47 KB,True,,,106751194,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-20 17:30:08,IRFC
20-Aug-2026 17:28:08,375.47 KB,https://nsearchives.nseindia.com/corporate/IRFC_20082026172723_IntimationAppointmentofID20082026.pdf,"Indian Railway Finance Corporation Limited has informed the Exchange regarding Appointment of Mr Pradeep Ahlawat as Non- Executive Independent Director of the company w.e.f. August 20, 2026.",,,Appointment,00:00:01,20082026172808,20-Aug-2026 17:28:09,375.47 KB,True,,,106751186,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-20 17:28:08,IRFC
20-Aug-2026 17:24:11,375.47 KB,https://nsearchives.nseindia.com/corporate/IRFC_20082026172400_IntimationAppointmentofID20082026.pdf,Indian Railway Finance Corporation Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:01,20082026172411,20-Aug-2026 17:24:12,375.47 KB,True,,,106751172,-,INE053F07520,Indian Railway Finance Corporation Limited,2026-08-20 17:24:11,IRFC
